source,cleaned_text
WNUT,late musc say receive confirmation dhec presume positive covid test one team member march return europe return work yet selfquarantine home hashtag_coronavirus hashtag_chsnew
WNUT,fbi employee san francisco division test positive coronavirus hashtag_fbi hashtag_california hashtag_covid
WNUT,update uganda health minister jane ruth aceng confirm first hashtag_coronavirus case uganda patient yearold ugandan male arrive dubai today aboard ethiopian airlines patient travel dubai day ago hashtag_coronaviruspandemic
WNUT,telegraph coronavirus late news doctor could refuse work without ppe health secretary say emerge nhs staff die comparable headline previous year peter
WNUT,watch hashtag_orangecounty coronaviru still wonder hashtag_florida get test enough current criterion miss many case need test like protocol ny
WNUT,spain popuation million covid death italy population million covid death despite italy least one week ahead spain term crisis spain catch italy term proportional fatality
WNUT,break act secretary navy thomas modley expect relieve captain brett crozier duty outbreak hashtag_coronavirus infect dozen sailor onboard uss theodore roosevelt
WNUT,uk covid death today germany covid death today huge difference tory tell we answer apologize
WNUT,sodo south downtown warehouse seattle open first hashtag_coronavirus testing site first responder far firefighter selfquarantine due contact covid patient
WNUT,cainta rizal mayor johnielle keith nieto confirm yearold filipino coronavirus patient cainta base information department health
WNUT,press release council urge consumer considerate fear positive coronavirus covid case lead shopper fiji begin stock supply fill pantry
WNUT,report hashtag_coronavirus death france today yes death nursing home france since epidemic start add total french health chief yes datum yet collect nursing home
WNUT,joke people need vent rand vote covid aid pkg dismiss severity asymptomatic test positive question crop get test b sick people many people infect dc hashtag_covidrandemic hand
WNUT,player pomi casalmaggiore receive negative test result hashtag_covid italyvolleyball
WNUT,break german chancellor angela merkel go home quarantine immediately doctor give vaccination friday test positive hashtag_coronavirus merkel spokesman announce press statement sunday
WNUT,justintime orderingshipment process central efficiency corporate sector break doctor treat case without access glove overnight one doctor italy contract covid die hashtag_rethinkcapitalism
WNUT,former libyan prime minister mahmoud jibril die age infect coronavirus national force alliance announce die cairo egypt hospital two week
WNUT,confirm covid case work job course deem essential supposedly disinfect work area weekend highly doubt anything know yike
WNUT,today update k case pass k death we approach k death day k new case still rise hashtag_covid
WNUT,local tertiary hospital first hashtag_covid death person underline health issue stay home spread mess vulnerable hashtag_alonetogether
WNUT,gov hashtag_lamont say connecticut first coronavirus hashtag_case hashtag_employee hashtag_danbury hashtag_hospit mar pm et
WNUT,update washoe county health district say test result coronavirus student huffaker elementary school come back negative friday
WNUT,we february death march almost death today death run water frequent handwash electricity unlike many develop country include icus ppe hashtag_coronavirus hashtag_covid hashtag_safeathome
WNUT,old brother work uber driver chicago day ago shut access app follow email day try contact department finally tell someone test positive hashtag_covid passenger
WNUT,note report case coronavirus we deem serious critical
WNUT,person lose life try time nigeria person die covid kill security force enforce lockdown directive nigerian security force deadly covid call concern
WNUT,hospital guayaquil hashtag_ecuador appear around body bag government report amount whole country people also report people dead hashtag_covid burn street body pick government
WNUT,break ethiopian airline ceo say cabin crew member test positive hashtag_covid care ministry health africa large airline attract widespread scrutiny continue flight virushit destination long competitor stop
WNUT,policecarlight hashtag_coronavirus soflo know first broward case man year old unknown relate isolation first hashtag_florida deaths santa rosa co man lee co travel internationally
WNUT,georgia nearly death rate death significant indicator serious disease case people nearly ga people covid hospitalize
WNUT,well good charleston case travel italy kershaw lady anywhere coronavirus make kershaw pretty sure even get broadband internet county confusing
WNUT,back march texas record first coronavirus case man fort bend county pick virus travel seem like age ago
WNUT,mi case hashtag_covid death however would never get impression base number people aboutfacewithrollingeye
WNUT,boris johnson spend night intensive care coronavirus symptom worsen overall charge government hand dominic raab foreign secretary get well soon sir
WNUT,governor maryland coronavirus case link egyptian cruise texas case three maryland resident coronavirus infect egyptian cruise case lead precautionary school closing near philadelphia
WNUT,death report india today due hashtag_covid per late march pm update people die far last day track case
WNUT,hashtag_break man west virginia health official say associate sundale long term care monongalia county die covid hashtag_wsaz
WNUT,damn damn damn damn capt brett crozier test positive coronavirus crozier dismiss pen letter navy leadership outline concern virus spread ship god bless foldedhand
WNUT,break idph report new case coronavirus iowa include first case benton county positive test state
WNUT,world health organization report first celebrity death due worldwide covid pandemic already claim death worldwide first celebrity death vanessa hudgen career
WNUT,hashtag_kanikakapoor hashtag_nagpur hashtag_indianrailway case alone enough hashtag_india govt declare stage lockdown day bjp immediately pr exercise hashtag_jantacurfew junk politic dire time nauseatedface hashtag_coronavirus hashtag_coronavirusindia
WNUT,coronavirus health minister meet pm modi people ship san francisco test positive many new death take place china friday
WNUT,hashtag_covidreport apr spain spain see record death hide good news madrid catalua clearly peak
WNUT,keycapof total confirm case lago recover discharged speakerhighvolumetake note traveller flight ba klm arrive lago th march expose confirm hashtag_covid case
WNUT,mother die today maybe yesterday know receive telegram covid icu mother decease funeral tomorrow sincerely mean anything might yesterday
WNUT,two boston hospital set temporary facility incl tent brigham test biogen employee coronavirus case link company meet long wharf hotel last week
WNUT,dinner family gathering death interesting trace etiology chicago outbreak hashtag_covid death presumably funeral birthday party attend single individual hashtag_socialdistancing
WNUT,thomas harvey collapse bathroom die covid daughter blame uk government death think neglect start tragedy mother overwhelmed lose good friend
WNUT,realize hashtag_coronavirus big fear right let put we current k case perspective estimate million case flu far season we k death hashtag_coronavirusoutbreak hashtag_coronavirususa
WNUT,update announce first hashtag_covid case man underlie health condition hospitalize gig harbor hashtag_coronaviruswashington agency full statement
WNUT,number death state reach female male resident tribal boundary information covid see full stat oklahoma visit
WNUT,new patient hashtag_yavatmal positive one test positive hashtag_covid resident hashtag_yavatmal test positive hashtag_mumbai presently admit hashtag_mumbai travel history hashtag_congo hashtag_yavatmal
WNUT,coronavirus update utc subject change global death toll reach total case confirm worldwide hashtag_coronavirus hashtag_covid hashtag_emergency hashtag_globalemergency hashtag_healthemergency hashtag_epidemic hashtag_quarantine
WNUT,pph learn riverview manor outbreak yesterday already rsv outbreak dr salvaterra hear last night someone test positive covid
WNUT,india impose curfew coronavirus case jump hashtag_kuna mt
WNUT,we death opioid crisis great coronavirus yet state like indiana kentucky announce state emergency one confirm case coronavirus womanshrugginglightskintone
WNUT,germanyfranceitalyspainuk population equal we couple week ahead covid curve k case versus k k death vs k part old population expect death keep go new case decline
WNUT,ppl test case happen korea appear hv fever flu cough symptom relate covid em diagnose positive covid u think ur isaringan temperature checking work think mtf
WNUT,team district health official dispatch zengebe landing site nakasongola district investigate family quarantine suspect coronavirus threat detail
WNUT,march confirm case covid australia new case since yesterday australian capital territory new south wale northern territory queensland south australia tasmania victoria western australia
WNUT,salon spa tattoo parlour order close covid case hit bc
WNUT,provide update coronavirus kentucky case risk statewide low kentucky dept public health testing coronavirus lab beshear say beware scam include claim coronavirus vaccine discover
WNUT,first corona case inunitedstate pre trump state union address corona pelosi democrat bed china inundate impeachment coup etat evade corona tear state unionfake news media newspaper hollywood refuse expose corona
WNUT,february italy case china busy propaganda fool country preparedness italy march people affect hashtag_chinesewuhanvirus hashtag_wuhanvirus hashtag_chinavirus hashtag_covid trust china peril
WNUT,break selfreporte case covid among boston college student study bc live offcandus study europe semester accord university update post saturday
WNUT,governor gavin newsom give update coronavirus response california least people die illness watch live cbs news
WNUT,hashtag_italy country million die one day hashtag_coronavirus hashtag_we million people math hashtag_coronavirusupdate hashtag_coronavirusoutbreak hashtag_coronaviruspandemic
WNUT,starbuck seattle shiva rockville conference boston suddenly hashtag_covid everywhere yet cdc say case
WNUT,exandle harvard university closing college shifting class online due corona outbreak happen pune case please consider precaution student risk
WNUT,chelsea trash covid cc full fury enragedface ffd fury would toward mommy dearest shotski bff cohen test positive coronavirusfacewithmedicalmask
WNUT,newspaper rt coronavirus case confirm aboard cruise ship dock california trump mull whether let passenger disembark hashtag_coronavirus hashtag_covid hashtag_wuhan hashtag_epidemic hashtag_break
WNUT,hashtag_covidthe house dr marwa karbala treat hashtag_corona patient infect quarantine family except father reward neighbor police place concrete block front house imprison father
WNUT,break accord longview newsjournal gregg county confirm case coronavirus multiple people monitor gregg county health department administrator aj harris say
WNUT,hit piece president dan diamond start alarmist statement hospital swande overwhelmed hashtag_coronavirus case mar positive case hospital case swande rt
WNUT,first case coronavirus hawaii confirm gov ige person former passenger grand princess cruise ship still wonder hawaii undetected case japanese couple visit hawaii diagnose japan
WNUT,mamaroneck school system confirm coronavirus officially arrive class hold monday email friday evening district notify parent staff student one school community member test hashtag_cor
WNUT,vietnam hashtag_covid case new infection reintroduce population giving hint could happen take eye ball previously vietnam cure first batch patient hashtag_coronavirus
WNUT,turn fvcke tv kill people stop air till rating drop friend sick covid uncle die yesterday turn kill rally
WNUT,take month first hashtag_covid death we reach death single day yesterday top number death
WNUT,average death per year flu past year we death coronavirus last week incredible lockdownsisolation across country strong enough word idiot keep scream flu
WNUT,health worker italy test positive covid spain closing border non spanish non resident non essential people angela merkel selfquarantine health care worker high risk respect live stay home hashtag_cnnlive
WNUT,mary mallon also know typhoid mary irish cook believe infect people three die typhoid fever first person united states identify asymptomatic carrier disease hashtag_covid hashtag_asymptomatic
WNUT,toorak doctor melbourne icarrie covid virus back australia allow treat patient high time quarantine arrival overseas whole country gets infect another morrison failuretake action idiot
WNUT,delhi first recover covid yo patient say spread awareness treatment wonderful facility india indians ready combat hashtag_coronavirusoutbreak hashtag_indiafightscorona
WNUT,read cdc report flu death vary month season octobermarch ny recently add covid death none test covid doctor count covid death even issue cause death
WNUT,today breakdown coronavirus case massachusetts county number include case bristol county total five plymouth county total norfolk county case hashtag_covid
WNUT,crew passenger test positive hashtag_coronavirus hashtag_grandprincess cruise ship ppl test far onboard test ship remain offshore govt bring noncommercial port weekend #
WNUT,ack town ventura county report one presumptive positive case coronavirus pende cdc confirmation hashtag_smartnew
WNUT,battle coronavirus icu boris johnson stable raab confident fighter uk pm recover
WNUT,maryland montgomery county resident test positive coronavirus thursday attend event retirement home rockville
WNUT,coronavirus recap facebook closing london office employee diagnose coronavirus uk case soar two british airways baggage handler test positive facebook london office close monday deep cleaning
WNUT,yesterday coronavirus case lewisham local population population know case moment course might many unknown stay
WNUT,melbourne doctor become late aussie test positive coronavirus via
WNUT,also accord nyt today people die covid united states number double since thursday trump care one story rating show every single day
WNUT,per italy report new hashtag_covid case bring total importantly though daily increase new case count yesterday daily death count yesterday
WNUT,expert believe usa underreporte hashtag_coronavirus hashtag_covid americans claim death rate death case clearly either error deliberately dishonest know china lie one
WNUT,idris elba wife sabrina dhowreelba test positive coronavirus week husband defend decision isolate together follow wire star diagnosis tell oprah winfrey
WNUT,accord information receive hashtag_danielzeinolabedini put solitary confinement beat security officer hashtag_mahabadprison orumiyeh city riot erupt march death confirm apr hashtag_covid hashtag_iran
WNUT,gp melbourne find positive hashtag_covid travel california would we feel travel ban
WNUT,today new case confirm covid state new case miamidade broward
WNUT,tigray health research institute successfully deliver first test result hashtag_covid hashtag_mekelle hashtag_tigray hashtag_ethiopia sandle twelve number negative congratulation hashtag_thri make reality
WNUT,woman facebook make cake say happy coronaversary people realize people die covid
WNUT,one million n respirator mask send hashtag_newyorkcity new york gov andrew cuomo say hashtag_covid confirm case surpass across state new case least new case new york city alone combine total
WNUT,mother find dead bed day catch hashtag_coronavirus son fight life hospital killer bug
WNUT,msm fan flame fear coronavirus ensue panic swine flu kill americans obamabiden anything farthinkingface fdr right thing fear fear
WNUT,baker mass covid test nearly double wednesday friday testing capacity grow criterion testing expand expect increase positive test result governor say hashtag_mapoli
WNUT,revise hashtag_capeverde today friday confirm first hashtag_coronavirus case yearold british national hashtag_angola also confirm first case country hashtag_africa virusfree moment
WNUT,gaza report first case covid expect demonicrat along mbh cair go save palestine spree word use raise money hamas pij
WNUT,health minister chris tufton report six person test positive hashtag_covid jamaica pushes number confirm case meanwhile seven person recover include patient hashtag_coronavirus hashtag_jamaica
WNUT,may confirm case na ng covid sa deloitte bgc nasa tapat lang ng branch namin step away work i m scared
WNUT,town confirm case covid know town full crackhead florida mans town probably go to get infect
WNUT,young man get symptoms covid test find negative send home self quarantine day later end icu full blow covid test feds give we accurate wth
WNUT,per official source infect person qazigund hashtag_anantnag shift kokernag th march send back home th march come contact sopore resident later test positive die due hashtag_coronavirus jammu th march
WNUT,two chinese doctor try warn world wuhan coronavirus one young male doctor suddenly die wuhan virus speak young female doctor wuhan mysteriously disappear completelyunamusedface
WNUT,way around mil die last weekend tell we pneumonia refuse test covid health professional know care attitude plus test arizona rush giant blowhard pos
WNUT,overall death virus we tie nursing home longterm care facility resident employee across nation contract hashtag_coronavirususa hashtag_communityspread hashtag_covid
WNUT,bed nhs nightingale hospital london set open later today prince wale open hospital via video link day recover coronavirus
WNUT,kurdistan region win fight hashtag_coronavirus since start april country active case virus go hour without new case kurdistan first let hope well globally hashtag_stayhome
WNUT,sunnyvale police department say former princess cruise ship passenger die despite cpr officer test negative hashtag_covid little suspect hashtag_coronavirus test result come back way fast
WNUT,coronavirus case around world rise million follow live update hashtag_coronavirus
WNUT,italy surpass record death toll single day coronavirus death hour yesterday number death report math tomorrow bring hashtag_wherearethetestkit hashtag_protectivegearforhcw
WNUT,people test positive covid today kashmir include kupwara bandipora baramulla pulwama hashtag_covid
WNUT,fiji record new th covid case new case spouse patient zumba class lautoka say expect however new patient develop symptom isolation threat public
WNUT,break news eastern cape record first hashtag_coronavirus case yearold female travel germany hashtag_sabcnew
WNUT,one deserve die prison covid simple get incarcerate new yorker covid already die prison blood hand prison become death cand without hashtag_clemencynow
WNUT,hashtag_kurdistan health ministry report new hashtag_coronavirus case hashtag_duhok family return hashtag_uk place quarantine test positive hashtag_covid
WNUT,italy italy yearold man survive spanish flu pandemic world war ii add hashtag_covid list discharge hospital rimini raisedfistmediumskintonefacewithmedicalmask
WNUT,share story gma news title taguigbase deloitte philippine confirm employee test positive covid url link
WNUT,kaviti first case announce th march much story add please fact check first wonder someone would decide lie recover hashtag_covid wonder
WNUT,eight positive coronavirus case confirm kenya kenyans french mexican import case jkia total case hashtag_covidkenya hashtag_coronavirusinkenya
WNUT,confirm case novel coronavirus new york gov andrew cuomo reveal four site identify serve temporary hospital facility allow state expand number
WNUT,seriously share article march realize march upwards case hashtag_covid ny alone time respond folk die unemployed face health economic risk
WNUT,policecarlightofficial manchester city premier league fixture home arsenal postpone emerged personnel arsenal fc come contact olympiacos owner evangelos marinakis name positive case covid hashtag_mcfc hashtag_mancity
WNUT,dr janice fitzgerald nl chief medical officer health say one person theprovince meet criterion consider recover covid hashtag_cbcnl hashtag_covidnfld
WNUT,die coronavirus florida cancel trip cdc someone may coronavirus test negative eventually go time time time trump prof shows care anyone else
WNUT,scotland people die covid total icu sec glasgow turn temporary hospital bed available within week space routine screening programme include breast bowel cervical temporarily put hold
WNUT,yet china reopen wet market like nothing happen coronavirus case hit one million worldwide pandemic explode united states death toll continue rise uk italy spain
WNUT,first case coronavirus delaware camden county covid spread philadelphia region nbc philadelphia
WNUT,please amnesty use influence hashtag_bailassangeuk third prisoner uk die covid hashtag_saveassangecovid hashtag_evacuateassangeoz
WNUT,south dakota hotspot one large single coronavirus outbreak united states worker affect huge pork factory view increase number case company close
WNUT,break oklahoma episcopal bishop ed konieczny covid test negative delighted say currently negative virus konieczny say email episcopalian morning
WNUT,ireland ireland nation people case hashtag_covid death wale wale nation people death x ireland difference dublin act straight away hashtag_coronavirus hashtag_coronavirusupdatesindia
WNUT,former city councilman brooklyn supreme court judge noach dear die coronavirus source tell ny dear sick disease believe recover take sudden turn bad
WNUT,hashtag_sf health official advise resident avoid large gathering slow spread hashtag_covid hashtag_fbi employee test positive san francisco fbi division
WNUT,sister say mh trust store ppe doctor nurse house learn centre moment soon although apr fully week day first uk covid case identify jan wuhan outbreak well report
WNUT,nigeria commercial capital lago order junior midlevel civil servant stay house sake hashtag_covid pandemic di city record di confirm case di disease
WNUT,document obtain south china morning post make critical revelation virus first case trace november week official take action beijing official record show first coronavirus patient fall ill december
WNUT,say sad marquis bath die age nothing like sad nurse mum child die coronavirus government provide proper ppe
WNUT,acosta crowd perpetually look litigate past gentle reminder number covid case we january date travel china ban we sever travel us china case death
WNUT,class cancel next week portage park high school employee test positive covid health official say state sixth case novel coronavirus chicago woman employ vaughn occupational high school
WNUT,local news shoutout family member close friend michigan connection die covid would like share story please contact georgea kovanis gkovanis
WNUT,yes four separate friend different part we exact experience feel like total dog mess test negative flu healthy covid clearly awhile
WNUT,rand paul say recovered coronavirus volunteer local hospital facewithtearsofjoy hashtag_covid new blindness pandemic ffs eye doctor
WNUT,rick may voice actor well know gamer portrayal grufftalking soldier team fortress die contract covid report rekindle school art act film school seattle washington may teacher
WNUT,hashtag_canada watch live national friday march global coronavirus case sxsw cancel
WNUT,msm hashtag_democrats radio silent iranian javed zarif die hashtag_coronavirus hashtag_covid thinkingface senator john kerry secret unauthorized meeting javel zarif less wk ago quarantine hashtag_themoreyouknow
WNUT,break despite govt directive announcement concern coronavirus mandera gov ali roba go ahead confirm two covid case county note two case travel bus nairobi
WNUT,large scale testing iceland general population initiate march th collaboration sandle people find positive covid small hashtag_almost population iceland seem top
WNUT,warn ali larijani speaker parliament iran former officer islamic revolutionary guard corps coronavirus brother sadeq larijani expediency discernment council chair former chief justice oversee horrific abuse include torture dissident
WNUT,covid case continue rise day realtor hardhit state adjust practice slow spread illness confirm covid case north dakota minnesota area
WNUT,wellworde reuters announcement day first coronavirus case confirm ny governor cuomo
WNUT,nation fail administration covid death count response plan trillion dollar deficit unemployment suddenly health insurance plan pandemic destroy aca unqualified judge appoint etc hashtag_leadershipfail
WNUT,take hashtag_covid lightly kp first recover patient advise return home admire services hospital hate food
WNUT,may people portsea anxious wealthy couple return melbourne ski holiday refuse selfisolate test positive hashtag_covid
WNUT,hashtag_covid case million people incarcerate we people want silence succeed prisoner staff danger deadly hashtag_pandemic do protect prisoner
WNUT,hashtag_coronavirusupdate hashtag_allipuram hashtag_vizag doortodoor survey carry house allipuram surround area visakhapatnam till saturday first covid positive report allipuram thursday hashtag_covidoutbreak hashtag_coronaupdatesinindia hashtag_andhrapradesh hashtag_vizag
WNUT,member boston police department test positive coronavirus accord sgt detective john boyle authority notify last night conduct thorough cleaning facility officer station
WNUT,accord city official aide vaughn occupational hs n linder ave test positive coronavirus special need high school far nw side locate portage parkjefferson park area
WNUT,british health minister canadian prime minister brazilian president positive trump meet brazilian president varadkar meet trump varadkar test covid
WNUT,hashtag_covid total case confirm k deaths italy iran south korea usa france spain china death bad hit let improve immunity drink hot water surya namaskar daily vitamin c stop smoke cigarette
WNUT,barbado case include confirm community spread covidiot cruiser bim would meet pass italy spain uk style plan
WNUT,let warn everyone stay home lombardy region italy do test positive already die let sink hashtag_stayathome hashtag_stayhomesavelive hashtag_saveournhs hashtag_covid hashtag_staysafestayhome hashtag_protectthenhs
WNUT,hashtag_coronavirus update pakistan new case today confirm case new death kpk gb balochistan total death confirm case death
WNUT,record people die past hour coronavirus spain bring total number fatality thousand hashtag_sabcnew
WNUT,hashtag_aipac major pro hashtag_israel israel lobbying group use hashtag_twitter announce positive test result confirm least two policy conference attendee hashtag_newyork test positive hashtag_coronavirus say microscope hashtag_coronavirususa hashtag_coronaoutbreak hashtag_coronaflu
WNUT,colleague mine whose mom work nurse cincinnati large hospital system say coronavirus case hospital capacity
WNUT,number midland patient admit hospital suspect covid symptom exceed grey line slide use tonight uk govt press conference
WNUT,today find brother emt test positive covid week since uncle diagnose w lung cancer hour kill record next hashtag_battleoftheatom could use noncrisis distraction ama fiction food fun go
WNUT,pm people new york city die virus push big apple total death toll coronavirus kill person hour nyc via
WNUT,coronavirus palestine chaos seven case confirm bethlehem mondoweiss
WNUT,one two recover coronavirus patient send home iedcr one two person recover covid infection leave hospital send home dr meerjady sabrina flora director institute epidemiology disease control research
WNUT,wait officemate sister already positive covid supposedly quarantine day last week still come office tf quarantine
WNUT,two people tamil nadu headmaster govt school villupuram attend hashtag_tablighijamaat event elderly woman whose husband attend hashtag_nizamuddinmarkaz meet die hashtag_covid
WNUT,mirror hashtag_procedure take hashtag_prime minister incapacitate boris johnson intensive care coronavirus symptom worsen unwritten british constitution leave question
WNUT,usa hashtag_coronavirus feb cases feb cases feb case march case march case march case march case march case march case rd large affected country new case nd march
WNUT,case ap telangana worry govt man instead stay one place advise visit stay friend relative partie go shopping mall restaurant hyderabad visakhapatnam hashtag_covidindia
WNUT,point warren already sound alarm five week roll general plan infectious disease outbreak name coronavirus threat point six know case we
WNUT,break news ministry health gaza report new case coronavirus gaza strip among police man quarantine
WNUT,confirm case novel coronavirus exceed worldwide accord johns hopkins tracker saturday united states accord washington post count states rand restriction citizen movement
WNUT,shahin shahablou take number excellent portrait photograph die covid last day first acquaintance know die
WNUT,mohali update person test jagatpura village mohali report negative mohali health department conduct comprehensive health survey jagatpura one positive case report recently hashtag_cautionyespanicno hashtag_covid
WNUT,click get late asiapacific hashtag_covid news thursday asia large slum india report st death covid indonesia death toll rise thailand impose nationwide curfew sri lanka receive chinese medical supply
WNUT,state sen james seward move intensive care still recover coronavirus
WNUT,love rock n roll songwriter die covid widow story heartbreake
WNUT,mar hashtag_kentucky hashtag_senator hashtag_randpaul testpositive hashtag_covid mar attend hashtag_speedartmuseum fundraiser hashtag_speedartmuseumball eventpic contact trace chart redconfirme public test yellowquarantine fullchart gt
WNUT,hashtag_coronavirusupdate late uk number case death new case make death death risng like italy spain hashtag_corviduk excellent job hashtag_boris
WNUT,know disclaimer number test demographic etc update chart number case vs mortality case speak young friend sweden covid symptom even go hospital bcs would test
WNUT,tell source test sandle hashtag_covid suspect patient kargil district hospital send delhi th march test detail receive yet
WNUT,angusmacneilsnp rt karimbitar prince albert monaco test positive coronavirus first head state infect nine day meet prince charles london via mailonline
WNUT,nevada public health inspector investigate coronavirus outbreak willow spring youth treatment center reno several child become ill staff member die virus via
WNUT,hashtag_txed sister covid test come back negative thank jesus foldedhand today one month celebration house thumbsup
WNUT,natural news defend health life liberty report two new death florida raise usa death count coronavirus spread across state
WNUT,particular colony building seal sandle collection resident build underway per protocol contact trace underway lav agrawal joint secy health ministry hashtag_covid positive case find mumbai hashtag_dharavi hashtag_cgnews
WNUT,we hashtag_covid facewithmedicalmask fri feb case death fri mar fri mar fri mar astonishedface hashtag_coronaviruspandemic facewiththermometer
WNUT,n america texas students coronavirus spring break trip group student university texas austin celebrate spring break mexico return find dozen test positive
WNUT,people death associate coronavirus total we today travel influenza ten thousand die
WNUT,covid suspect british national place isolation goa
WNUT,lindsey ball pass away due covid i m sure many people need die people take serious rest peace sweet soul
WNUT,victim year old ugandan male arrive country saturday afternoon dubai aboard ethiopian airline present high fever symptom rush entebe grade hospital test positive covid hashtag_coronainug hashtag_staysafeug
WNUT,report hashtag_iran indicate past day parandak garrison tehran follow widespread hashtag_coronavirus outbreak around soldier diagnose disease lose life hashtag_covidpandemic
WNUT,report case covid one relapse fail follow social distancing order cambodia show remarkable ability control pandemic calculate measure
WNUT,microbe update covid georgia pm today march positive case covid find state hashtag_ga fulton county currently highest ranking case confirm patient follow cobb county hashtag_coronavirus
WNUT,page islamabad share news man recently return france covid personally know family bahria town mgmt ask family leave town n go anywhere else later person test negative covid today
WNUT,new york woman work danbury norwalk hospital first confirm case coronavirus affect connecticut may expose worker limit number patient facility virus official say friday night
WNUT,new york city defense attorney richard e weber jr partner gallo vitucci klar llp longtime board member lgbt bar association great new york die result complication new coronavirus
WNUT,kenya testing limitation per day covid distressing quarantine close contact test even know virus even brenda test positive
WNUT,month ago italy less confirm coronavirus case today wreak havoc today confirm case still power ensure contamination please stay self follow guideline god bless
WNUT,hashtag_kentucky hashtag_randpaul st hashtag_senator testpositive hashtag_covid sen vote st hashtag_coronavirus aid sen vote nd phase hashtag_asymptomatic gt test gt multi hashtag_gop senator close contact last h senate gympool gt gt
WNUT,one girl ask right question call testing process like yes yes sure enough trump get annoy say u say cnn facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy coronavirus death toll rise people we
WNUT,nd round nagornokarabakh presidential election take place today absence international observer reporter despite call postpone wide range observer politician confirm case covid unrecognized republic
WNUT,deaths san antonio due covid please continue keep fellow san antonioans thought pray family well young person pass away stay home wash hand stay safe people
WNUT,ecuador devastate virus already death dominican republic like many people test actual number really know much coronavirus
WNUT,people city across hashtag_iran die hashtag_coronavirus accord information obtain people mojahedin organization iran hashtag_pmoi previous day hashtag_freeallprotester hashtag_politicalprisoner hashtag_coronavirus hashtag_covid
WNUT,sociopath millionaire rob portman wants starve new peasantry expand rapidly million people lose job past week americans die since call hashtag_covid new hoax rob ol genocide portman make
WNUT,stat first week covid drivethru testing screening call test conduct ready another week hashtag_utrgvstrong
WNUT,coronavirus case confirm hashtag_ashtabulacounty pm today accord odh note confirm case continue vitally important resident follow governor dewine order stay home sick wash hand
WNUT,report third coronavirusrelate death kentucky yearold anderson county confirm case hashtag_covid commonwealth
WNUT,park hyun patient one many south koreans recover coronavirus say fight stigma survivor far
WNUT,accord hashtag_coronavirus case glasgow well either think hashtag_glasgow still part lanarkshire number year since lanarkshire actually exist alarmingly shetland
WNUT,hashtag_coronavirus hashtag_iran province death case meanwhile hashtag_egypt health ministry say registered people carry virus hashtag_nilecruise ship head southern city hashtag_luxor hashtag_aswan hashtag_coronavirusoutbreak
WNUT,coronavirus second person uk die panic buyer empty shelf yahoo news uk
WNUT,need scream get wish soul die like yr old covid turn away hospital health care die heart attack way back help bad healthkill system good doctor service ff
WNUT,florida report death hashtag_covid hashtag_coronavirus first east coast everyone grand princess cruise ship test test positive south southwest lead long list cancel event
WNUT,live update coronavirus case edge toward million worldwide death toll soar us italy hashtag_googlealert
WNUT,finally test negative coronavirus report negative wait one test allow go home say professor rk dhiman director sgpim lucknow undergo treatment
WNUT,see investigation condition inside ge appliance park ge appliances unit chinabase haier say statement one employee louisville ky probable unconfirmed case covid
WNUT,pto pay sick day absolutely give team member additional pto circumstance already know people store covid symptom deny test come back work need
WNUT,third sacramento coronavirus case link church event los angeles times pathetic
WNUT,first case covid subsaharan africa announce three week ago rate infection country like south africa climb swiftly
WNUT,ecuador report deaths coronavirus infect total ecuadorian ministry public health report monday total death coronaviruse country infect
WNUT,catalan president test positive hashtag_coronavirus answer question child regard pandemic catalan tv grcie hashtag_quedatacasa
WNUT,lt chortle gt wish everyone could heard somewhat disgust tonelessness mika voice morning joe say trump test negative covid
WNUT,taiwan close proximity china record total case death clever clever nation lesson learn hashtag_covid
WNUT,quit fearmongere spread fake news social medium may harmless prank many hashtag_norvichospital hashtag_nepal single case covid per press release precaution take let create panic base speculation
WNUT,woman live pinal county work maricopa county case believe first instance community spread covid arizona essentially mean became infect know
WNUT,hashtag_postponewisconsin already blood hand encourage people vote inperson fl il az pollworkers florida test positive coronavirus since people die wi primary postpone murder
WNUT,report case hashtag_covid kano image edit unknown person use bbc platform spread fake news panic please disregard
WNUT,policecarlight people infect hashtag_coronavirus hashtag_erbil attend funeral home march karezan neighborhood hashtag_kurdistan moh
WNUT,usa inmate several guard hashtag_covid chicago jail one guard already die midst inmate chokehold guard snatch key release inmate heir cell flip coin kodiaga prison inmate hashtag_coronavirus
WNUT,nz foldedhandsmediumskintone new covid case report last hour bring total health ministry say community transmission virus may new zealand kia kaha people foldedhandsmediumskintoneoncomingfist
WNUT,country territory around world report total confirm case coronavirus hashtag_covid death toll death last update gmt hashtag_coronavirus hashtag_covid hashtag_covidqc hashtag_quebec hashtag_europe hashtag_france hashtag_espagne hashtag_china hashtag_usa hashtag_nyc
WNUT,horrific milestone reach today us death year korean war we death month hashtag_covid strong sciencebase federal pandemic response feb could prevent utter dereliction duty
WNUT,twelve new coronavirus case emerge friday egypt among worker nile river cruise ship popular foreign tourist world health organization egypt health ministry announce
WNUT,man plead guilty offensive behavior film deliberately cough people supermarket christchurch new zealand raymond coombs say drunk prank regret test negative covid
WNUT,hashtag_covid hashtag_jantacurfew hashtag_odishalockdown hashtag_odishatvexclusive janta curfew turn big hit odisha day lockdown smooth covid case country soar sunday record two covid death uae hold novel coronavirus risk odisha
