,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,cleaned_text,label
7675,7675,7675,7675,7676,eight significant clusters have closed is unchanged yesterday a cluster is considered closed have new cases two incubation periods ie days date cases have completed isolation,real
7676,7676,7676,7676,7677,in edition coronacheck newsletter debunked text messages warning dangers ibuprofen covid plus images covid vaccine are actually images testing kit hashtag_factcheck hashtag_coronavirusfacts hashtag_datoscoronavirus,fake
7677,7677,7677,7677,7678,america has vaccinating cattle coronavirus years yet news tells new gunna kill go buy mask,fake
7678,7678,7678,7678,7679,the total number confirmed cases covid is is number report world health organization there is one new zealand receiving hospitallevel care covid,real
7679,7679,7679,7679,7680,a widely shared video claims show brazilian lawmaker filippe poubel erupt anger breaks field hospital had claimed have novel coronavirus patients finds empty,fake
7680,7680,7680,7680,7681,barack obama is first expresident ever speak against successor,fake
7681,7681,7681,7681,7682,hashtag_indiafightscorona roundpushpin epidemic diseases amendment ordinance rightarrow attacks doctors health workers grave offence rightarrow a jail term term years fine upto rs lakh rightarrow cases investigated within days verdict within year hashtag_staysafe,real
7682,7682,7682,7682,7683,twenty new cases hashtag_covid have reported follows lagos edo kano ogun ondo as pm th april are confirmed cases hashtag_covid reported nigeria have discharged with deaths no states with confirmed cases,real
7683,7683,7683,7683,7684,the us recommends travelers defer cruise ship travel worldwide hashtag_covid like many viral respiratory illnesses appears spread easily people close quarters aboard ships see newest travel advice,real
7684,7684,7684,7684,7685,the biggest problems case volume hashtag_covid testing lag times,real
7685,7685,7685,7685,7686,a note found better official source alabama data this pushed historical numbers hospitalizations midapril without backfill today would have set new peak hospitalized covid patients us even today figure is rd alltime,real
7686,7686,7686,7686,7687,coronavirus health secretary matt hancock will rule second national lockdown,real
7687,7687,7687,7687,7688,for month have tracking probable confirmed deaths separately backend should have columns public soon we had hoped have columns public sooner is turned extremely difficult do right,real
7688,7688,7688,7688,7689,bill gates is funding vaccine adhesive patch form the vaccine contains microchip is going used monitor people via g network,fake
7689,7689,7689,7689,7690,video shows chinese officials detaining suspected coronavirus cases,fake
7690,7690,7690,7690,7691,the number people have tested positive coronavirus uk has jumped highest four months,real
7691,7691,7691,7691,7692,wearing face mask wrongly is good not wearing mask at all remember elections can come contact with infected people with symptoms polling stations hashtag_takeresponsibility keep amp loved ones safe read via,real
7692,7692,7692,7692,7693,the latest update today are reporting new confirmed cases covid two cases are linked st margaret hospital amp rest home auckland the individuals are nurses waitakere hospital,real
7693,7693,7693,7693,7694,hashtag_dyk cdc is leading new national partnership coordinates rapid genomic sequencing virus causes hashtag_covid this will help experts learn virus prevent disease spread learn,real
7694,7694,7694,7694,7695,boris johnson has said does want put country another national lockdown warned government may need intensify things help bring rate infections,real
7695,7695,7695,7695,7696,cdc recommends travelers avoid travel countries with level travel health notice reconsider hashtag_cruise ship travel within asia time more hashtag_covid travel faqs,real
7696,7696,7696,7696,7697,a whatsapp forward claims british airways is permanently shutting due heavy business loss incurred covid pandemic this claim is false british airways has categorically dispelled rumors,fake
7697,7697,7697,7697,7698,are you panicking about covid enough follow our guide,fake
7698,7698,7698,7698,7699,q how do i selfisolate a checkmarkbuttonstay room away others days checkmarkbuttonavoid sharing household items checkmarkbuttonpractice hand amp respiratory hygiene checkmarkbuttonclean amp disinfect surfaces checkmarkbuttonif develop symptoms call state hotline full selfisolation guide,real
7699,7699,7699,7699,7700,govt india has come with brilliant idea moving trucks train faster safer timely thanks beloved pm shri narendra modi ji railway minister shri piyush goyal ji,fake
7700,7700,7700,7700,7701,loudspeaker hashtag_coronavirusupdates checkmarkbuttonindia is hashtag_covid recovery rate improves september roundpushpinsteady improvement india is covid recovery rate since hashtag_lockdown initiation march hashtag_indiafightscorona via,real
7701,7701,7701,7701,7702,since august contact tracing team has identified close contacts cases have contacted are selfisolating are process contacting rest,real
7702,7702,7702,7702,7703,we have person auckland hospital this person is stable does require intensive care our total number confirmed cases is number report world health organization,real
7703,7703,7703,7703,7704,new jersey is infection rate has dropped has maintained rate since midmay meaning person is infecting less one person total number current cases new jersey is shrinking,real
7704,7704,7704,7704,7705,covid testing could done with mouth swabs maybe deeper swabbing is implanting something,fake
7705,7705,7705,7705,7706,curious understand hospital icu capacity is important metric looking fight against covid like subscribe amp share video help us empower public with knowledge resources amp confidence,real
7706,7706,7706,7706,7707,how south korea successfully managed coronavirus the nation fasttracked approval domestic testing kits soon cases began hitting,fake
7707,7707,7707,7707,7708,hashtag_indiafightscorona india registers record highest single day recoveries more lakh patients recovered last hours,real
7708,7708,7708,7708,7709,hashtag_indiafightscorona india is one countries have reported high numbers daily testing the daily testing capacity has already crossed lakh is consistently rising,real
7709,7709,7709,7709,7710,new cases hashtag_covid lagos kaduna katsina jigawa borno ogun kano fct niger ekiti oyo delta bauchi kwara edo cases hashtag_covid nigeria discharged deaths,real
7710,7710,7710,7710,7711,mayor germain caballero defied the so called experts his medics produced prescribed and distributed chlorine dioxide to his citizens to defeat covid no one celebrating except the people of san jose de chiquitos as the dark forces plot to bury this amazing feat,fake
7711,7711,7711,7711,7712,there were new cases is fewer recent average but have seen total completed test numbers low weeks decent uptick positive rate highest since may,real
7712,7712,7712,7712,7713,you should continue trying stay home much possible virus is still circulating high rate many communities if want extra careful resources like covid act now help show much transmission is area,real
7713,7713,7713,7713,7714,reporting gaps states leave public dark true scope pandemic,real
7714,7714,7714,7714,7715,india is home ministry has given permission reopen schools educational institutions across india,fake
7715,7715,7715,7715,7716,some foreigners attended sadhguru is event march has led coronavirus cases tamil nadu india the foreigners are quarantined isha yoga center,fake
7716,7716,7716,7716,7717,list medicine shops favipiravir tablets fabiflu etc will available hashtag_covid hashtag_bhubaneswar hashtag_cuttack,fake
7717,7717,7717,7717,7718,big breakthroug covid vaccine india indian gaushala vigilants hv discovered unique way treating coronacalled hashtag_gaumutrsteaming a patient is needed inhale steam cow urine get exposed urine steam minute hashtag_cowurinesteambar,fake
7718,7718,7718,7718,7719,states reported deaths only one last days has seen day deaths the day average is close lives lost per day,real
7719,7719,7719,7719,7720,a newspaper article claiming regions had new cases coronavirus italy,fake
7720,7720,7720,7720,7721,the citizens can deny mandatory vaccination ask specific set questions doctor also every vaccine contains mrc cells aborted fetuses,fake
7721,7721,7721,7721,7722,make america covid again is conspiracy theory said tech zillionaire tesla bezgate hashtag_coronavirus hashtag_noahsark,fake
7722,7722,7722,7722,7723,ok well daily update is published states reported k cases th time ever hospitalizations are near alltime high with previously noted caveats more deaths were reported third day row days sub,real
7723,7723,7723,7723,7724,twentythree new cases hashtag_covid have reported nigeria lagos fct akwa ibom kaduna bauchi state as pm st april are confirmed cases hashtag_covid reported nigeria nine have discharged with two deaths,real
7724,7724,7724,7724,7725,you can also download don trust us screenshot public health websites x day can see,real
7725,7725,7725,7725,7726,as june forecasts suggest states are likely report hashtag_covid deaths next weeks previous weeks nationally total deaths are expected july,real
7726,7726,7726,7726,7727,a video shows fbi confiscating face masks china us tested positive coronavirus,fake
7727,7727,7727,7727,7728,it will difficult put exact date availability hashtag_covid vaccine however union health minister has recently stated india is first vaccine against hashtag_novel hashtag_coronavirus could developed end year,real
7728,7728,7728,7728,7729,anyone interested rise fascism globally should everyone should read report hindu nationalists use covid spread antimuslim hate violence,fake
7729,7729,7729,7729,7730,rt data show face coverings are effective tool hashtag_slowthespread hashtag_covid more people are embracing this,real
7730,7730,7730,7730,7731,sources confirm covid vaccine needs least m clinical trials but choosing ve patients amp eager complete before august means,fake
7731,7731,7731,7731,7732,today is testing numbers are highest since daily record july the uptick tests cases partially due data dump illinois,real
7732,7732,7732,7732,7733,coronavirus uk records deaths people with covid new daily cases,real
7733,7733,7733,7733,7734,nashville man maintains healthy level panic coronavirus hashtag_health hashtag_coronavirus hashtag_nashville hashtag_media hashtag_covid,fake
7734,7734,7734,7734,7735,this is natural virus covid is ccp chinese communist party bioweapon please do take easy,fake
7735,7735,7735,7735,7736,hepatitis c drugs show promise against hashtag_coronavirus clinical trials must confirm,real
7736,7736,7736,7736,7737,in february who brought together hundreds scientists researchers identify research priorities in march launched solidarity trial find answers fast therapeutics are effective hashtag_covid,real
7737,7737,7737,7737,7738,president trump touts gamechanger bigger than hydrochloroquine battle against coronavirus sprea hashtag_donaldtrump,fake
7738,7738,7738,7738,7739,coronavirus saying aadab sends infected air mouth claims bjp leader ramesh bidhuri,fake
7739,7739,7739,7739,7740,north yorkshire is emergency services have gone full emergency mode due rise coronavirus cases nationwide issues with testing capacit,real
7740,7740,7740,7740,7741,new cases hashtag_covidnigeria lagos fct oyo ondo abia enugu kaduna edo kano kwara ebonyi nasarawa ogun osun delta niger plateau bayelsa katsina ekiti imo confirmed discharged deaths,real
7741,7741,7741,7741,7742,in united kingdom woman tried coronavrus vaccine has died,fake
7742,7742,7742,7742,7743,fbi has arrested us professor has manufactured sold coronavirus wuhan,fake
7743,7743,7743,7743,7744,the man wore mask flights we process contacting passengers air new zealand flight we have also alerted overseas counterparts people coming flight australia will managed facilities auckland well,real
7744,7744,7744,7744,7745,we have president interested beating people golf beating covid,fake
7745,7745,7745,7745,7746,potentially selffinancing countries have submitted nonbinding expressions interest covax joining low amp middleincome economies allow equitable access hashtag_covid vaccines together represent gt globewithmeridians population backhandindexpointingright,real
7746,7746,7746,7746,7747,new york is numbers improved today with notable slowdown growth hospitalizations would agree with caution,real
7747,7747,7747,7747,7748,fact check is hashtag_coronacheck newsletter appeared aid takedown bunkum g claims media it is inoculation against misinformation time hashtag_covid subscribe,fake
7748,7748,7748,7748,7749,what is covid hashtag_covid is respiratory illness spreads contact with infected person contaminated surface most patients will have mild symptoms severe illness is mostly experienced elderly amp with chronic conditions hashtag_takeresponsibility,real
7749,7749,7749,7749,7750,george floyd murder filmed covid,fake
7750,7750,7750,7750,7751,new cases hashtag_covid lagos ogun bauchi ebonyi edo rivers fct jigawa delta anambra gombe kano imo abia borno oyo plateau kebbi kaduna ondo niger katsina osun ekiti kwara nasarawa,real
7751,7751,7751,7751,7752,posts videos facebook say drinking inhaling seawater prevents covid,fake
7752,7752,7752,7752,7753,hashtag_indiafightscorona as many deaths have registered past hours statesuts account deaths last hours due covid details hashtag_staysafe hashtag_indiawillwin,real
7753,7753,7753,7753,7754,headache may key symptom hashtag_covid,real
7754,7754,7754,7754,7755,video carrier is allegedly moving medical supplies spain france,fake
7755,7755,7755,7755,7756,many evangelicals now believe trump actually tested positive for the coronavirus hashtag_donaldtrump hashtag_coronavirus hashtag_potus,fake
7756,7756,7756,7756,7757,if stopped testing right would have cases,fake
7757,7757,7757,7757,7758,komal mishra staff nurse hospital pune india died due coronavirus,fake
7758,7758,7758,7758,7759,hashtag_coronavirusupdates roundpushpintotal hashtag_covid cases india september playbutton cureddischargedmigrated playbutton active cases playbutton deaths total covid confirmed cases cureddischargedmigratedactive casesdeaths,real
7759,7759,7759,7759,7760,says april jump covid cases related election,fake
7760,7760,7760,7760,7761,mike pence introduces program cure coronavirus carriers with conversion therapy,fake
7761,7761,7761,7761,7762,doctors said entire wuhan population will die novel coronavirus,fake
7762,7762,7762,7762,7763,countries would finance hashtag_covid vaccines public finance budgets partner with lowerincome countries could supported voluntary donations together countries represent globewithmeridians population,real
7763,7763,7763,7763,7764,new cases hashtag_covidnigeria lagos fct kaduna borno plateau abia edo rivers imo oyo kano kwara enugu katsina gombe ogun nasarawa zamfara confirmed discharged deaths,real
7764,7764,7764,7764,7765,video president donald trump announcing roche medical company will launch vaccine covid next sunday,fake
7765,7765,7765,7765,7766,hcps mothers were unable initiate breastfeeding hospital due hashtag_covid may still able lactate amp hashtag_breastfeed with help learn supporting families with relactation,real
7766,7766,7766,7766,7767,karnataka govt thinking separate crematoriums graveyards mooted covid fatalities,fake
7767,7767,7767,7767,7768,hashtag_coronavirusupdates statewise details total confirmed hashtag_covid cases till september am rightarrowstates with confirmed cases rightarrowstates with confirmed cases rightarrowstates with confirmed cases rightarrowtotal confirmed cases far,real
7768,7768,7768,7768,7769,roche medical company will launch vaccine developed coronavirus united states,fake
7769,7769,7769,7769,7770,upcoming cdc guidance will recommend against testing covid recovery,real
7770,7770,7770,7770,7771,videos showing american students singing indian national anthem thank india supplying hydroxychloroquine,fake
7771,7771,7771,7771,7772,a facebook sharepic shows low death rates covid several european countries,fake
7772,7772,7772,7772,7773,it is pretty wobbly cutoff time pm et sometimes states report twice period do report negatives several days,real
7773,7773,7773,7773,7774,how manage patients with ocd hashtag_covid,real
7774,7774,7774,7774,7775,should doctors free hashtag_malpractice lawsuits stemming delayed treatments result hashtag_covid,real
7775,7775,7775,7775,7776,consistency new guidelines managing rheumatic diseases with hashtag_covid hashtag_eular,real
7776,7776,7776,7776,7777,says senators voted not send stimulus checks,fake
7777,7777,7777,7777,7778,italy decreases number politicians reduce expenses covid,fake
7778,7778,7778,7778,7779,a video has viewed thousands times facebook twitter instagram youtube march alongside claim shows police spain detaining people lockdown due coronavirus pandemic,fake
7779,7779,7779,7779,7780,the chemical methylxanthine theobromine theophylline stimulate compounds can ward virus human with least average immune system whats shocking is complex words were difficult people china understand is actually called coffee india yes regular coffee has chemicals already,fake
7780,7780,7780,7780,7781,electric eels agitated left man agitated hashtag_music hashtag_coronavirus hashtag_lockdown,fake
7781,7781,7781,7781,7782,pope authorizes social distance baptisms using water pistols hashtag_pope hashtag_coronavirus hashtag_waterpistols hashtag_baptism,fake
7782,7782,7782,7782,7783,vitamin d can help reduce coronavirus risk,fake
7783,7783,7783,7783,7784,akira is movie apocalyptic event taking place months tokyo olympics showing world health organization advising japan postpone olympics pandemic risk,fake
7784,7784,7784,7784,7785,practice social distancing putting space others continue practice healthy habits like washing hands least seconds staying home sick help slow spread hashtag_covid learn,real
7785,7785,7785,7785,7786,hospitalizations continue spike south west await number currently hospitalized people florida state says will begin reporting next days,real
7786,7786,7786,7786,7787,the latest cdc hashtag_covidview report shows percentage er visits associated with hashtag_covid has decreased nationally eight consecutive weeks is decline regions us learn,real
7787,7787,7787,7787,7788,update there are new cases covid report nz today our total number cases is this is number report who our combined total confirmed probable cases remains,real
7788,7788,7788,7788,7789,two cases are household contacts previously reported cases three are household is linked existing case of nine cases miq facilities five are christchurch three are auckland one is wellington,real
7789,7789,7789,7789,7790,new cases hashtag_covid abia fct lagos ogun gombe edo imo kwara katsina nasarawa borno kaduna bauchi ekiti niger ondo plateau kano sokoto cases hashtag_covidnigeria discharged deaths,real
7790,7790,7790,7790,7791,says can monitor covid with breath test,fake
7791,7791,7791,7791,7792,both women arrived new zealand together june stayed managed isolation hotel auckland were permitted compassionate grounds leave managed isolation travel wellington via private vehicle june,real
7792,7792,7792,7792,7793,new cases hashtag_covidnigeria lagos fct plateau enugu kaduna ondo osun ebonyi ogun delta borno akwa ibom oyo bauchi kano ekiti confirmed discharged deaths,real
7793,7793,7793,7793,7794,oms says people infected with covid without symptons do transmit disease,fake
7794,7794,7794,7794,7795,a photo fatigued medical professional battled against covid,fake
7795,7795,7795,7795,7796,thank much wonderful complete presentation data to make sure record data correctly can clarify samples is equal persons tested thank,real
7796,7796,7796,7796,7797,covid us outbreak traced donald trump is forehead hashtag_donaldtrump hashtag_covid,fake
7797,7797,7797,7797,7798,american dutch mainstream news media used photo young boy portrait picture reporting three different corona victims also used picture year old american corona victim twice article work police force declaring works university therefore mainstream news media are trying mislead readers amount people actually died corona multiplying,fake
7798,7798,7798,7798,7799,a photo shows gov gretchen whitmer mackinaw island today ignoring mask social distancing rules,fake
7799,7799,7799,7799,7800,the positive rate tests is dropping least little overall are looking positive rate us,real
7800,7800,7800,7800,7801,reported deaths were today,real
7801,7801,7801,7801,7802,rt hashtag_indiafightscorona unprecedented upsurge hashtag_covid testing india touches new peak cr tests,real
7802,7802,7802,7802,7803,there are people with covid hospital today is auckland city hospital are middlemore hospital two are northshore with waikato are ward are icu one middlemore waikato we want send aroha families,real
7803,7803,7803,7803,7804,processes place keep safe please seek hospital care need yesterday labs processed tests covid bringing total number tests completed date,real
7804,7804,7804,7804,7805,rt update hashtag_covid laboratories have included network covid testing with capacity tes,real
7805,7805,7805,7805,7806,if nevada keeps staying home hospitals should become overloaded but distancing is relaxed is potential k hospitalizations overwhelming system may nd,real
7806,7806,7806,7806,7807,the russian covid vaccine has basically leapfrogged dozen vaccine candidates are along process might work maybe has shown safe effective not usual rules here is others stand,fake
7807,7807,7807,7807,7808,china world health organization must held accountable every nation represented hashtag_unitednations bioengineered global weapon hashtag_wuhancoronavirus every country government accountable financially every man woman child,fake
7808,7808,7808,7808,7809,hashtag_hcps today pm et log coca facebook profile call coca call topic hashtag_covid united states insights healthcare systems learn event,real
7809,7809,7809,7809,7810,tunisia announces coming hours sea air land borders will closed counter covid,fake
7810,7810,7810,7810,7811,false positives putting thane citizens risk,fake
7811,7811,7811,7811,7812,yes i better buy aspirin nose spray fiber sniffle sniffle run can anti trump virus is nd wave fabreese anyone,fake
7812,7812,7812,7812,7813,shave beard protect new coronavirus,fake
7813,7813,7813,7813,7814,even asymptomatic carriers can show evidence hashtag_coronavirus stool,real
7814,7814,7814,7814,7815,we hit milestone with quarter million covid tests conducted if have cold flulike symptoms seek advice getting tested it best way protect around phone healthline gp advice,real
7815,7815,7815,7815,7816,new cases hashtag_covidnigeria plateau lagos ebonyi oyo abia anambra fct rivers kaduna ondo kwara bauchi benue edo confirmed discharged deaths,real
7816,7816,7816,7816,7817,it is chinese biological weapon chinese virus corona virus,fake
7817,7817,7817,7817,7818,cdc recently retracted statement covid ability spread air shortly releasing guidelines linking virus transmission airborne particles amp close contact finding accepted scientific community months,real
7818,7818,7818,7818,7819,rt say with america hashtag_covidstopswithme hashtag_covid,real
7819,7819,7819,7819,7820,acc actual caseload hashtag_covid is total hashtag_covid positive cases as per strategy have successful keep less mortality comparatively account hashtag_covid with hashtag_fatalityrate amp hashtag_recoveryrate,real
7820,7820,7820,7820,7821,we try maximally transparent given wildly uneven quality data coming states our site explains number table,real
7821,7821,7821,7821,7822,social media posts attribute list points novel coronavirus johns hopkins leading source information virus,fake
7822,7822,7822,7822,7823,two additional cases are reported recovered are active cases covid managed isolation facilities new zealand total number confirmed cases covid remains there is one currently requiring hospitallevel care covid,real
7823,7823,7823,7823,7824,hashtag_indiafightscorona principal secretary prime minister comprehensively reviews hashtag_covid unlock with precautions amp preparedness key focus areas vaccine development also discussed,real
7824,7824,7824,7824,7825,noimot salako ogun state deputy governor claimed state deployed africa first mobile covid testing lab,fake
7825,7825,7825,7825,7826,doctors nurses medical uniforms lying floor hospital italy,fake
7826,7826,7826,7826,7827,skin rashes a symptom covid,fake
7827,7827,7827,7827,7828,a california circuit judge shoots down president trump coronavirus miracle disinfectant cure hashtag_donaldtrump,fake
7828,7828,7828,7828,7829,china builds hospital coronavirus patients hours,fake
7829,7829,7829,7829,7830,bill gates admits covid vaccine might kill nearly million people,fake
7830,7830,7830,7830,7831,bored woman sends anonymous threats neighbors lighten mood hashtag_pandemic hashtag_boredom hashtag_funnyspoof hashtag_notfunny,fake
7831,7831,7831,7831,7832,picture shows bill gates white house health advisor dr anthony fauci violating social distancing norms wearing masks,fake
7832,7832,7832,7832,7833,according report who coronavirus lives longest cabbage layer elsewhere virus lives hours whereas cabbage virus lives hours people cities are requested eat cabbage,fake
7833,7833,7833,7833,7834,the corona virus isn nearly deadly thought,fake
7834,7834,7834,7834,7835,nurses resigned due covid jamati patients misbehaved with,fake
7835,7835,7835,7835,7836,the rate coronavirusrelated deaths reported new york city is times higher death rates world is largest cities,fake
7836,7836,7836,7836,7837,the trump administration has had zero unfulfilled equipment supply requests state governors,fake
7837,7837,7837,7837,7838,rt hashtag_covid update backhandindexpointingright statesuts have reported recovery rate national average backhandindexpointingrighttwo states maharashtr,real
7838,7838,7838,7838,7839,fyi couple api issues right do use numbers yet should fixed less minutes,real
7839,7839,7839,7839,7840,billboard top music chart sponsored by the coronavirus hashtag_music hashtag_coronavirus hashtag_covid,fake
7840,7840,7840,7840,7841,covid update there are new cases covid report new zealand today it has days since last case covid acquired locally unknown source,real
7841,7841,7841,7841,7842,he said college school provide premises will take action covid pandemic wowookhand icai have taken tension availability college school covid pandemic hashtag_postponecaexamtillnov hashtag_mergecaexamsjulyandnov hashtag_cancelcacsexams,fake
7842,7842,7842,7842,7843,hashtag_coronavirusupdates hashtag_indiafightscorona record highest single day hashtag_covid recoveries recoveries exceed active cases lakh,real
7843,7843,7843,7843,7844,video girl dying coronavirus,fake
7844,7844,7844,7844,7845,no members staff are considered close contacts the patient cared separate room emergency department she wore surgical mask duration time akl city hospital she did require hospitalisation,real
7845,7845,7845,7845,7846,as today are active hashtag_covid cases hashtag_chittoor hashtag_andhrapradesh hashtag_covid hashtag_covid hashtag_covid hashtag_covidindia hashtag_coronavirusindia hashtag_coronavirus,real
7846,7846,7846,7846,7847,breaking batman gets covid wearing mask does cover mouth,fake
7847,7847,7847,7847,7848,hashtag_indiafightscorona urges statesuts ensure restriction is imposed movement medical oxygen states statesuts made responsible ensure every hospitalized hashtag_covid patient receives oxygen details hashtag_staysafe,real
7848,7848,7848,7848,7849,mayor el espinal colombia bought false tests covid,fake
7849,7849,7849,7849,7850,meanwhile even with partial data newcase curves continue rise sharply south west,real
7850,7850,7850,7850,7851,more coronavirus created chinese army labsosbuttonit is biological weapon,fake
7851,7851,7851,7851,7852,gyms swimming pools fetid death traps reopen week,fake
7852,7852,7852,7852,7853,india official coronavirus confirmed case tally hit two million on hand serum institute india ties with gates foundation gavi million covid vaccine doses india low middle income countries hashtag_covid hashtag_coronavirusupdate,fake
7853,7853,7853,7853,7854,we could see k hashtag_coronavirus cases day fauci says senate hearing,real
7854,7854,7854,7854,7855,a russian drug called arbidol cures coronavirus,fake
7855,7855,7855,7855,7856,hashtag_mongolia acted early activating state emergency committee january as result despite neighbouring china mongolia first case reported march still has reported hashtag_covid deaths,real
7856,7856,7856,7856,7857,for availability ventilator amp hashtag_covid beds hashtag_pune hashtag_maharashtra kindly refer link hashtag_covid hashtag_covid hashtag_covid hashtag_covid hashtag_covidindia hashtag_corona hashtag_coronavirus hashtag_coronavirusindia hashtag_coronaviruspandemic hashtag_coronavirusupdates hashtag_covidupdates,real
7857,7857,7857,7857,7858,as per hashtag_unlock school colleges educational amp coaching institutions will remain closed till july online distance learning shall continue permitted hashtag_covid hashtag_covid hashtag_covid hashtag_coronaupdates hashtag_coronavirusindia,real
7858,7858,7858,7858,7859,children do contract coronavirus current research shows is happening much lower rate adults,fake
7859,7859,7859,7859,7860,one thing tracking closely california testing regime ramped decently well growth has really slowed last days they also reporting large k number pending tests we sure going,real
7860,7860,7860,7860,7861,as today are hashtag_covid dedicated hospitals hashtag_thane district hashtag_maharashtra you may refer list hashtag_covid hashtag_covid hashtag_coronavirusindia hashtag_coronavirus hashtag_covidupdates,real
7861,7861,7861,7861,7862,an unidentified virus has affected tomato crop maharashtra is deadly form coronavirus,fake
7862,7862,7862,7862,7863,rt recordbuttonthe number hashtag_covid deaths per million population continues among lowest world recordbutton hashtag_covid c,real
7863,7863,7863,7863,7864,audio whatsapp says are doctor two nurses hospitalized icu terrassa barcelona,fake
7864,7864,7864,7864,7865,former chief justice india ranjan gogoi tweeted compensate economic loss occured due coronavirus elections should held country next years elections cost lot money,fake
7865,7865,7865,7865,7866,covid threat so great men now actively washing hands after using toilet,fake
7866,7866,7866,7866,7867,the leader uk is six million trade union members is demanding extension hashtag_covid furlough scheme prevent tsunami job losses,real
7867,7867,7867,7867,7868,ok seriously are reff r the r metric pronounced rnaught is rate covid growth public health interventions the reffective metric is rate covid growth protective measures were implemented stay home closing schools etc,real
7868,7868,7868,7868,7869,new autopsy reports suggest jeffrey epstein likely died covid complications,fake
7869,7869,7869,7869,7870,the virology laboratory federal medical centre owo ondo state has included national hashtag_covid molecular laboratory network this brings total number laboratories national network in progress gombe hashtag_takeresponsibility,real
7870,7870,7870,7870,7871,deciding reopenkeepschoolopen should incl chartdecreasing local hashtag_covid epidemiology amp transmission womanstudent impact ofschoolclosures mantechnologist remote learning possibilities magnifyingglasstiltedright detection amp response capabilities checkmarkbutton capacity operate safely medicalsymbol public health authorities amp measures backhandindexpointingright,real
7871,7871,7871,7871,7872,why did make rt change we want timely letting people know covid is growing shrinking communities hopefully helps people understand policies actions are able achieve different outcomes,real
7872,7872,7872,7872,7873,hashtag_coronavirusupdates roundpushpintotal hashtag_covid cases india september playbutton cureddischargedmigrated playbutton active cases playbutton deaths total covid confirmed cases cureddischargedmigratedactive casesdeaths,real
7873,7873,7873,7873,7874,in interview with sean hannity march trump also claimed death rate published who false correct fatality rate less percent,fake
7874,7874,7874,7874,7875,hashtag_coronavirusupdates hashtag_indiafightscorona for th successive day lakh tested hashtag_covid hours day moving average daily tests has significantly improved around lakh th july around lakh th aug,real
7875,7875,7875,7875,7876,shaheen bagh lady saying corona comes quran serious diseases will come will affect oh yeah have fear,fake
7876,7876,7876,7876,7877,a post claims who ruled vaccine united states recommended another china costs,fake
7877,7877,7877,7877,7878,the federal police found thousands reais inside house par state health secretary this money supposed go covidrelated equipment,fake
7878,7878,7878,7878,7879,our daily update is published both tests completed k new cases k were near alltime highs states reported deaths line with higher level saw last week,real
7879,7879,7879,7879,7880,chicken infected coronavirus found in bangalore,fake
7880,7880,7880,7880,7881,we need president demonstrates leadership address every aspect pandemic including spate racist incidents targeting asian americans pacific islanders with urgency seriousness donald trump is president,fake
7881,7881,7881,7881,7882,truth can never kept under the carpet hashtag_china a civilization also knows but hashtag_ccp amp hashtag_chinese leadership hashtag_covid engineered hashtag_wuhan lab hashtag_who knew dr limeng yan virologist sarscov is humanmade virus,fake
7882,7882,7882,7882,7883,no wearing mask guard against spreading coronavirus doesn void concealedcarry permits,fake
7883,7883,7883,7883,7884,while number hashtag_covid cases is cumulative continues increase us latest cdc hashtag_covidview report shows nationally proportion people going doctor er covidlike symptoms continues decline remain stable,real
7884,7884,7884,7884,7885,we had people managed isolation facilities with evidence spread communities,real
7885,7885,7885,7885,7886,ethiopia reports new infections with novel coronavirus bringing total number,fake
7886,7886,7886,7886,7887,novel coronavirus affects elderly young people,fake
7887,7887,7887,7887,7888,hashtag_indiafightscorona more total active cases are affected states maharashtra karnataka andhra pradesh presently contribute total active cases,real
7888,7888,7888,7888,7889,mha permits all states to open schools during lockdown,fake
7889,7889,7889,7889,7890,a doctor died colombia curing patients coronavirus,fake
7890,7890,7890,7890,7891,rt hashtag_coronawatch blackmediumsmallsquare total confirmed cases blackmediumsmallsquare cases curedrecovered blackmediumsmallsquare samples tested here is the,real
7891,7891,7891,7891,7892,meme shows florida surgeon general saying everyone should stop wearing masks have found harmful health,fake
7892,7892,7892,7892,7893,right bold decision time kudos byrti sir in pandemic pvt hospitals looting patients still officials conniveddefendthemselves india share active cases world it seems cautious,fake
7893,7893,7893,7893,7894,states reported k new cases this is secondhighest number have seen sunday topped april k note are missing georgia reported cases yesterday had reporting trouble today,real
7894,7894,7894,7894,7895,arizona california florida texas are still center current surge new cases hospitalization az ca tx climbing we expect florida is data has similar shape,real
7895,7895,7895,7895,7896,the coronavirus pandemic can dramatically slowed stopped with immediate widespread use high doses vitamin c,fake
7896,7896,7896,7896,7897,eight states have reported deaths here are hardesthit states massachusetts is state are keeping close eye right last saturday ma reported deaths today,real
7897,7897,7897,7897,7898,my son works public servant central government got one box face masks public is restricted two per week,fake
7898,7898,7898,7898,7899,chinese government releases new national flag hashtag_china hashtag_covid hashtag_chinesenationalflag,fake
7899,7899,7899,7899,7900,what is stated is incorrect the guidelines recommend against chloroquine drugs every covid indication coauthors have gilead payroll gilead fined today medicare fraud gilead owns remdesivir and hcq is major competitor,fake
7900,7900,7900,7900,7901,a young man van spit policeman spread coronavirus,fake
7901,7901,7901,7901,7902,our total number confirmed cases covid remains yesterday laboratories processed tests bringing total number tests completed date reminder alert level is alert level,real
