,cleaned_text,label
6019,rt hospital icu bed ventilator normal bed bed oxygen supply doctor,real
6020,lot interest georgia testing number way pull antibody test like explanation test swung case steady positive rate shot,real
6021,covid update new case covid report new zealand today import case detect miq facilities man s arrive philippine manage isolation facility test positive day,real
6022,n mask block covid particle size,fake
6023,bolivia approve use chlorine dioxide amid fight covid,fake
6024,suntan come nicely hashtagcoronavirus hashtagthesun hashtagtan hashtagphysique hashtagsunbathe,fake
6025,hear contact trace sure health department prevent spread hashtagcovid learn hashtagslowthespread,real
6026,hashtagcoronavirusupdate statewise detail total confirm hashtagcovid case till september rightarrowstate confirm case rightarrowstate confirm case rightarrowstates confirm case rightarrowtotal confirm case far,real
6027,follow coronavirus pandemic film star salman khan give ambulance india,fake
6028,loudspeaker hashtagncdcinthenews reopen society doesn mean virus long mean learn continue life safely require sacrifice area dg newspaper hashtagtakeresponsibility,real
6029,expert say namaskar adaab assalamu alaikum help prevent coronavirus say bjp mp ramesh bidhuri,fake
6030,evidence immunoglobulin antibodies case series patient severe covid encephalitis,real
6031,death rise marginally nationally sunday south death today death sunday increase,real
6032,parent hashtagcovid wellchild visit especially important child schedule child routine visit healthcare provider check child development provide recommend vaccine learn,real
6033,video president donald trump pharmaceutical executive speak press conference view thousand time multiple facebook twitter youtube post alongside claim show announce vaccine novel coronavirus covid ready administer,fake
6034,new lockdown restriction come force london accord mayor london sadiq khan say meet official capital agree new london plan click backhandindexpointingdown measure mayor call,real
6035,year old girl fight life get coronavirus,fake
6036,perform million coronavirus test return nation normal life require far,real
6037,coronavirus pm urge blindingly obvious covid action notoday halt virus spike,real
6038,article virus stay say sarah cobey epidemiologist evolutionary biologist university chicago question live safely,real
6039,rt black latino people time likely contract coronavirus white neighbor nearly,real
6040,death toll dataset new york quarter total,real
6041,state colorado try find strain marijuana kill coronavirus hashtagcannabis hashtagmarijuana,fake
6042,hashtaghydroxychloroquine show benefit covid patient,real
6043,daniel radcliffe celebrity test positive coronavirus,fake
6044,state report new death trend slightly reminder chart include k probable confirm covid death report new york city new york state,real
6045,embassy japan warn japanese medical system collapse soon,fake
6046,florida data hospitalization primary diagnosis covid unsure definition compare state report local fl journalist push hard datum release try clarity patient include,real
6047,croatian doctor include country health minister hold ceremonial ball despite quarantine measure,fake
6048,express gratitude india send hydroxychloroquine group american youth sing indian national anthem,fake
6049,yesterday lab process test bring number test complete aug test unto hour process report patient await test result,real
6050,thing dehradun recover mix betadine glass water gargle inhibit spread virus throat lung immunity tablet like coronil system strong god bless tc ash,fake
6051,monday number normally weekend lag today different state report k new case monday day average basically stay,real
6052,facebook user post say ghana record case coronavirus,fake
6053,case bring total number confirm case number report world health organization previously report case consider recover covid total number active case new zealand remain,real
6054,week cdc receive model forecast possible hashtagcovid death forecast suggest increase total number death continue slow exceed june forecast vary state,real
6055,rt lakh patient far recover discharge rate recovery day day basis show increas,real
6056,rt know antibody protect hashtagcovid reinfection regardless antibody test result,real
6057,rt hashtagcoronavirusupdate backhandindexpointingrightnew recovery india exceed new case day backhandindexpointingrightthe total number,real
6058,day average new case drop k time july,real
6059,image elderly italian man ask pay ventilator recovery,fake
6060,union health ministry reiterate country community transmission stage coronavirus inaugural event india global week pm narendra modi invite world invest india amid ongoing pandemic hashtagcoronavirus hashtagcoronavirusfact,fake
6061,brazilian national congress approve law demand wear mak inside house covid pandemic police officer allow enter house verify wear mask,fake
6062,number case rise uk region compare area capital appear control virus well region similar high infection rate april,real
6063,goggle face shield universally recommend fauci say want complete probably use,real
6064,hashtagcoronavirus hashtagbreake corona virus finally die today india shock,fake
6065,claim asymptomatic patient spread covid,fake
6066,second confirm case hashtagcovid nigeria detect diligence work advice hashtagnigerian panic spread unverified information continue hashtagnigerian inform hashtagcovid situation evolve,real
6067,empress high sea cruise line offer astonishingly amazing deal cru hashtagcoronaviru,fake
6068,hashtagpandemic doesn create significant change hashtagnursinghome industry,real
6069,case tweet weird situation california think private testing company clog day wait time logistic hurdle state lab entirely,real
6070,declaration director center coordination health alerts emergencies spain test covid health personnel,fake
6071,rt fall expect hashtagflu hashtagcovid spread time protect family get hashtagfluv,real
6072,update today new case covid report manage isolation nz continue case covid community day case covid acquire locally unknown source,real
6073,science datum suggest kid risk covid,fake
6074,moment halfmeasure history win forgive wait hour bay area able hashtagflattenthecurve hope rest country safe follow lead continue hashtagstayathome,real
6075,nz covid tracer record register user poster create date scan,real
6076,label disinfectant say new coronavirus strain new,fake
6077,lockdown bad man wife kid mortgage,fake
6078,shea want immunization require condition employment working healthcare,real
6079,sign outside bill melinda gates foundation say center global human population reduction,fake
6080,finally death begin yesterday periodic reminder new york state report probable death record new york city cdc,real
6081,kazakhstanis coronavirus fall winter lack test system time disease remain undetected,fake
6082,seven child die coronavirus week karimganj assam india,fake
6083,doctor li wenliang hospital china suggest drink tea coronavirus patient,fake
6084,new case hashtagcovid confirm nigeria lagos state ogun case return traveler second case contact previously confirm case pm march confirm case hashtagcovid nigeria discharge death,real
6085,john lewis funeral obama tell room people room people dangerous mail vote,fake
6086,photo old italian man cry health improve,fake
6087,hashtagcovid hashtagcoronavirus hashtagcoronavirusupdate ny times report physician world confirm loss smell anosmia diminish sense taste ageusia telltale symptom hashtagcovid mean coronavirus attack brain hashtagcoronaviru,fake
6088,hashtagcoronavirusupdate roundpushpintotal hashtagcovid case india september rightarrow cureddischargedmigrate rightarrow active case rightarrow death total covid confirm case cureddischargedmigratedactive casesdeath,real
6089,hashtagcovid hashtagcoronavirus hashtagcoronavirusupdate think shake hand,fake
6090,cm house sindh staff test positive hashtagcovid meeting conduct video link,fake
6091,hashtagindiafightscorona roundpushpinupdate hashtagcovid statesut high tpm low positivity rate india average new case concentrate statesut hashtagstaysafe hashtagindiawillwin,real
6092,pence say virus toilet seat,fake
6093,say military humvee label covid quarantine team interstate michigan,fake
6094,epicentre hashtagcovid remain americas world case record know situation late bring virus control explosive transmission,real
6095,thing store vitamin vitamin c vitamin d peroxide sore throat gargle spirullina star anise carry main active ingredient tamiflu highdose vitamin c success story hashtagcovid,fake
6096,approve homemade remedy covid cure ramu pondicherry,fake
6097,clearly struggle resolve test people make data date fundamentally dissimilar isn time series nation large state break,real
6098,hindu god quarantine covid,fake
6099,test conduct category people present hashtagcovid symptom contact confirm case resident area moderatehigh prevalence covid recent returnee learn hashtagcovidnigeria testing share hashtagtakeresponsibility,real
6100,india fifth country isolate coronavirus niv pune lab,real
6101,whatsapp forward look like order government jammu kashmir read high speed g internet service restore state march warn people misuse internet facility result legal action,fake
6102,corona virus claim black belt chuck norris dead,fake
6103,coronavirus get mouth drinking water liquid wash esophagus stomach tummy stomach acid kill virus,fake
6104,man italy kill lose family coronavirus,fake
6105,prepare test thousand people come day staff dhb redeploy testing centre community testing manage isolation quarantine facility,real
6106,trump introduce choose adventure pandemic protocol,fake
6107,big day appear test dump california report k test today michigan new york georgia report k test state report k overall k daily test sunday,real
6108,hashtagcoronavirusupdate hashtagcovid testing status update state sample test september sample test september hashtagstaysafe hashtagindiawillwin,real
6109,positive case death covid record mali april,fake
6110,north carolina set new high case,real
6111,hashtagindiafightscorona india low death million population case fatality rate cfr decline continuously currently india cfr ie secretary hashtagstaysafe hashtagindiawillwin,real
6112,cdc reclassify underlie condition accord risk pose severe covid,real
6113,positive case novel coronavirus ncov hospital banlic cabuyao city laguna philippines january,fake
6114,rai tv warn chinese research create new coronavirus virus part take place wuhan,fake
6115,new report hashtagcovid singapore show cluster case likely result people symptom spread illness social distancing avoid crowd key slow spread covid,real
6116,stop test right case,fake
6117,previously report case consider recover total number active case new zealand import case quarantine bring total number confirm case report world health organization,real
6118,news covid sorrow audi driver lockdown struggle demonstrate well,fake
6119,call chanakya know operation lotus fail miserably rajasthan hide away public glare pretence getting test coronavirus savarkar,fake
6120,cdc recommend mail vote pandemic election,fake
6121,hashtagindiafightscorona hashtagcoronavirusupdate hashtagcovid recovery india grow difference active case widen recover patient time active case,real
6122,love increase risk hashtagcovid find racial ethnic group high risk get covid experience severe illness,real
6123,president barack obama set antipandemic program vulnerable country way protect like coronavirus know trump closed,fake
6124,state datany nj ctand different story emerge positive rate outside area reach high low begin climb week,real
6125,nursing home assist living facility staff protect vulnerable resident hashtagcovid cdc new training webinar help,real
6126,update today new case covid report days case covid acquire locally unknown source,real
6127,rt new update state datum pm eastern state report test perform positive negative,real
6128,area england hashtagcovid rate currently high case people public health england say follow live hashtagcoronavirus update backhandindexpointingdown,real
6129,change directive,fake
6130,arsenicum album homeopathic drug peddle cure covid,fake
6131,cdc discontinue report number person investigation negative test result hashtagcovid testing states number representative national testing,real
6132,ginger miracle cure coronavirus,fake
6133,covid case reach peak people outside grocery,fake
6134,coronavirus covid mix sar hiv tuberculosis malaria,fake
6135,new case hashtagcovidnigeria kaduna fct plateau lagos delta gombe adamawa edo katsina akwa ibom ekiti rivers ondo ebonyi cross river ogun sokoto imo nasarawa confirm discharged death,real
6136,president trump propose construct bigly retractable dome usa hashtagdonaldtrump hashtagjosephbiden hashtagcoronaviru,fake
6137,important video show spread hashtagcorona virus human human film advanced high tech camera japan backhandindexpointingupthinkingfaceastonishedface,fake
6138,rt bryan steil say wi spend coronavirus funding allocate federal government half tru,fake
6139,daily update publish slightly low number early week probably holiday weekend state ct ks ky la mn ri report low number usual state report k new case,real
6140,popular hashtagwhatsapp advisory allegedly hashtaghomemade hashtagcovid hashtagfakenew hashtagfactcheck,fake
6141,break boris johnson set announce pub bar restaurant england force close pm thursday sky chief political correspondent late westminster story,real
6142,say certain state ban sale alcohol,fake
6143,start think utah politician table deal crematorium funeral parlor easily let hashtagcovid die hashtagutpol,fake
6144,woman uttar pradesh throw child river food eat current lockdown,fake
6145,logo covid testing facility depict anubis egyptian god death,fake
6146,dallas cowboy cheerleader refuse wear face mask hashtagfootballamerican hashtagcoronavirus hashtagdallascowboy hashtagcheerleader,fake
6147,long wring hand time country hand dirty build public health system ensure pandemic magnitude severity happen hashtagaworldindisorder,real
6148,mural legitimate airport didn portend coronavirus pandemic,fake
6149,pak pm imran khan wife test positive covid,fake
6150,cross river rapid response team rrt support state enhance sample collection rampup test hashtagcovid hashtagncdcrrt work cross river state response team assess bed isolation facility adiabo tinapa hashtagtakeresponsibility,real
6151,skin rashe emerge symptom covid consult qd,fake
6152,wear mask public slow spread covid remember mask safety safety people warrior tip hashtagcovidwarriortip hashtagstopthespread hashtagcovidactnow illustration co,real
6153,yesterday lab process test past day lab process test test unto hour positive result report promptly negative test long return thank patience,real
6154,update alert level auckland remain alert level rest new zealand remain level pm wednesday th august bring week total,real
6155,south dominate new case count today florida texas represent nearly new case,real
6156,rt india case million population low world test million population continuo,real
6157,late update ministry health new case covid report new zealand th consecutive day new case total number confirm case remain number report world health organization,real
6158,interested helping grow antibody test knowledge base respond thread try touch,real
6159,compare covid datum action united states spain estimate save live early action save life,real
6160,cdc partners bayer ag disinfect wood hashtagcoronavirus hashtagcovid hashtagpandemic hashtagcdc hashtagbigpharma hashtagroundup,fake
6161,people leave manage isolation june group includes grant compassionate exemption contact test negative test leave manage isolation remain test depart,real
6162,hashtagtakeresponsibility ensure temperature check entry point public space include checkmarkbuttonoffice checkmarkbuttonbanks checkmarkbuttonsupermarket checkmarkbuttonplace worship temperature c deny entry advise seek medical attention hashtagtakeresponsibility,real
6163,say anthony fauci bill gates george soros jeffrey epstein connect moderna inc effort create coronavirus vaccine,fake
6164,rt hashtagcoronavirusupdate sample test far sample test yesterday,real
6165,clear track public health website occasionally state share information local medium official repository like capture datum possible,real
6166,control measure like declaration emergency stay home guidance encourage use face mask closure school golf course church activity nonessential business predict positive outcome,real
6167,new case hashtagcovid lago kano ogun bauchi kaduna fct sokoto katsina borno nasarawa adamawa oyo confirm case hashtagcovid nigeria discharge death,real
6168,river oklahoma catfish carry virus,fake
6169,doctor include covid suspect death certificate hospital receive brazilian reais register covid death,fake
6170,recent study suggest viral load peak presymptomatic period day go day available evidence indicate increase risk transmission patient discharge base revise discharge criterion,real
6171,daily update publish track million test k yesterday note track test state report detail,real
6172,treat pet way treat family member prevent spread hashtagcovid pet away sick people people outside household read pet covid,real
6173,take vitamin c garlic b zinc asprin folic acid feb tell virologist hashtagcovid manifests multiplie inthe throat gargle twice day chlorhexidine,fake
6174,wear cloth face cover correctly help prevent spread hashtagcovid essential trip follow child remember age wear face cover,real
6175,statesut perform well encouraging figure national average recovery rate fatality rate,real
6176,rt hashtagindiafightscorona lakh recovery record day comparison precede lakh recovery,real
6177,yes know like sum problem current cumulative statement number monday afternoon,real
6178,overheard explain covid mean chinese originate viral infectious disease didn try explain wrong ask mean say number try man virus perfect,fake
6179,home secretary priti patel tell sky news police neighbour host party break hashtagcoronavirus restriction,real
6180,claim cow urinedung treat covid assam legislator haripriya fact claim add misinformationfearmongering fight disease scientifically anant bhanhealth researcher preventive medcure,fake
6181,emission china italy plunge coronavirus outbreak satellite image reveal hashtagfoxnew,fake
6182,hashtagcoronavirusupdate roundpushpintotal hashtagcovid case india september playbutton cureddischargedmigrate playbutton active case playbutton death total covid confirm case cureddischargedmigratedactive casesdeath,real
6183,hashtagindiafightscorona statesut account death hour hashtagcovid maharashtra report death follow karnataka uttar pradesh death respectively detail hashtagstaysafe hashtagindiawillwin,real
6184,coronavirus case uttar pradesh district india,fake
6185,end world nigh hashtaghealth hashtagdeath hashtagcoronavirus hashtagapocalypse hashtagpandemic,fake
6186,pandemic virus people get sick flu vaccine plan population reduction,fake
6187,survey americans concern access health care covid pandemic,real
6188,italian pm say country surrender covid pandemic,fake
6189,infection hashtagcovid concern old adult people health condition great risk learn risk protect family,real
6190,risk secondary covid transmission home new contact trace study find,real
6191,say oppose statewide mask order require wear mask house walking dog,fake
6192,say nancy pelosi daughter board kennedy center important send money,fake
6193,personally colloidal silver little blue covid wonder government bill gate want know thinkingface,fake
6194,paramilitary force deploy surat rajkot baroda control coronavirus situation,fake
6195,love safe unsafe increase covid death x physician understand probability riskreward kill people long argue hippocratic oath mathematically wrong,fake
6196,update new case covid report today number active case nz remain active case recently return overseas manage isolation facility case community transmission,real
6197,multiple post facebook twitter claim warn eat cabbage novel coronavirus pandemic,fake
6198,picture member tablighi jamaat beat police lockdown,fake
6199,spanish government ask congress renew state alarm day require law,fake
6200,right show daily number show end current number log mistake tell site update time lock number pmet,real
6201,methodological note say continue revise pin way code hospitalization data state report different number current hospitalization cumulative hospitalization unlike number,real
6202,darin lahood state tv interview,fake
6203,hashtagindiafightscorona nearly total active casesare affect state maharashtra karnataka andhra pradesh contribute total active case detail hashtagstaysafe hashtagindiawillwin,real
6204,video view thousand time multiple post facebook twitter claim show president donald trump test positive novel coronavirus,fake
6205,grow evidence suggest hashtagcovid spread people symptom presymptomatic people hashtagcoronavirus symptom asymptomatic cloth face covering help prevent spread covid situation q,real
6206,herd immunity probably california far few covid death new york,fake
6207,money take hospital finance cultural project brazil,fake
6208,rt thing protect checkmarkbutton stay keycap ft away checkmarkbutton,real
6209,coronavirus inside air passenger excited doug ford cut public health hashtagcoronaviru,fake
6210,true hero public thank liquor store employee essential service hashtagcovid,fake
6211,er visit coronavirus pandemic,real
6212,trump ignore coronavirus teargasse portland mayor hashtagoregon hashtagportland hashtagghislainemaxwell,fake
6213,believe million people die china covid believe till see thisbackhandindexpointingdownsome million miss mobile phone find wuhan crematorium,fake
6214,hashtagcoronavirusupdate hashtagindiafightscorona significant sustained increase number daily new recover case case fatality rate cfr hashtagcovid continue fall stand today,real
6215,lemon slice cup hot water save life coronavirus,fake
6216,dr parmeshwar arora md ayurvedic senior consultant sir gangaram hospital visit bank colony gurgaon brief hashtagcovid,fake
6217,crash people board crash plane test positive hashtagcovid district administration instruct involved rescue operation hashtagquarantine morning visual hashtagkaripurairport,fake
6218,video young adult singe indian national anthem share facebook twitter covid pandemic alongside claim show american student perform thank india supply hydroxychloroquine malaria drug involve clinical trial potential covid treatment,fake
6219,hashtagcoronavirusupdate hashtagindiafightscorona health ministry engage dist state report high hashtagcovid mortality,real
6220,hi david let ministry health know phone email tracingappfeedbackgovtnz,real
6221,claim neem leave cure novel coronavirus relieve symptom share thousand time multiple facebook post,fake
6222,recently contact covid cough high fever inside burn loss smelltaste take arsenicum album twice day morningnight day dose night day dose day cure homeopathy wondrous,fake
6223,news uk safe coronavirus boris johnson order paint red bus,fake
6224,proper way wear surgical mask blue sick white want infect virus,fake
6225,claim president donald trump try billion medicare cut middle deadly pandemic,fake
6226,wear mask coronavirus decrease oxygen intake increase toxin inhalation shut immune system increase virus risk scientifically inaccurate effectiveness study,fake
6227,popular youtube video claim coronavirus number false,fake
6228,january hashtagthailandthailand country outside china record case disease thailand experience sar hn combine strong public health surveillance system give muscle memory respond quickly hashtagcovid,real
6229,update guidance clarify group low risk people community test include people high risk complication covid cont,real
6230,multiple study say decade mask work virus,fake
6231,lactancy recommend risk covid transmission mother child,fake
6232,course socioeconomic factor add dimension analysis step datum available community leader health official pinpoint local need,real
6233,pie piper potomac disband coronavirus task force unband disband hashtagdonaldtrump,fake
6234,covid convalescent plasma redheart week hashtagcardiotwitter,real
6235,jennifer lopez reveal shelteringinplace ass gain inch hashtagcelebritie hashtagcoronavirus hashtagjlo,fake
6236,new interview fox president trump suggest india early access covid vaccine develop pm modi accept request hcq,fake
6237,nz covid tracer app people register covid tracer app reminder business sure qr code accessible people wheelchair hashtagcovidnz hashtagcovid,real
6238,think possible like new jersey big transparency win keep people think positive rate testing high,real
6239,anybody want test coronavirus test,fake
6240,establish covax facility participate country access world large diverse portfolio hashtagcovid vaccine candidate hashtagunga hashtagun,real
6241,expand number lab capacity test hashtagcovid inclusion virology laboratory university college hospital ibadan tomorrow abakaliki set lab quickly ramp hashtagcovid testing capacity nigeria,real
6242,reason young people catch hashtagcoronavirus,real
6243,nation germaphobe howie mandel say literally go crazy covid hashtagsimoncowell,fake
6244,post share time social medium appear tweet donald trump criticize thenpresident barack obama handle hn pandemic place responsibility president crisis,fake
6245,human get sick bioengineere coronavirus body react g coronavirus vaccine rfid chip introduce cure disease call mark beast,fake
6246,death toll wuhan coronavirus reach people,fake
6247,news see covid raise bubonic plague,fake
6248,hashtagcovid hashtagcoronavirus hashtagcoronavirusupdate bill gates patent coronavirus,fake
6249,hashtagcoronavirus shopping cart contain germ toilet handle germ lurk grocery store,fake
6250,yes state government issue strict guideline contain hashtagnovel hashtagcoronavirus transmission permit dilute hashtagunlock guideline issue disaster management act hashtagunlockguideline hashtagcovid hashtagcovid hashtagcovid hashtagcovid hashtagcovid,real
6251,covid update today new confirm case covid report import case detect manage isolation facility community case,real
6252,hashtagindiafightscorona india highest recover case world india contribute share total hashtagcovid case term recover case india share total recover case secretary hashtagstaysafe,real
6253,hashtagcoronavirus testing centre kent shut reportedly way lorry park run big brexit deadline,real
6254,rt continue embrace prevention strategy key weapon hashtagcovid maintain ft distanc,real
6255,billiion dollar announce ppl canada increase benefit deferral credit mortgage payment month say country worry rent mortgage money live time crise hashtagcovid,fake
6256,fed million mask contract shady man sanction ftc,real
6257,today total hashtagcovid case discharge hashtagchennai hashtagtamilnadu hashtagcovid hashtagcovid hashtagcovid hashtagcovid hashtagcovidindia hashtagcovidupdate hashtagcoronavirus hashtagcoronaupdate hashtagcoronavirusindia hashtagcoronavirusupdate hashtagcoronaviruspandemic,real
6258,get lot question georgia clear signal major outbreak state testing volume way state reporting number case unclear testing test report issue,real
6259,pandemic catalyst take vaccinepreventable disease seriously vaccination pneumococcal disease influenza uptake old people risk category place pretty poor,fake
6260,new case hashtagcovidnigeria plateau lago fct ondo edo river kaduna osun borno oyo kwara adamawa nasarawa gombe bayelsa imo bauchi ogun kano confirm discharged death,real
6261,egyptian doctor say tunisians immunity new treatment covid,fake
6262,day strict lockdown follow day measure ease effective strategy reduce covid death ensure level economic protection scientist claim,real
6263,case woman s arrive new zealand august manila hong kong people stay auckland quarantine facility jetpark hotel,real
6264,sadly people hospital covid today auckland city middlemore north shore waikato christchurch hospital people ward icu send family aroha,real
6265,amid covid republican governor decide play football threefourth democratic governor decide play probably play,fake
6266,muslims intentionally lick cutlery plate spread covid,fake
6267,announce donate billion year community color minorityowne business affect covid bank pledge contribute money directly black life matter organization,fake
6268,hashtagcoronavirusupdate india scale peak high single day recovery patient recover hour total recovery concentrate states hashtagindiafightscorona hashtagindiawillwin,real
6269,hashtagindiafightscorona early identification testing surveillance contact trace focus timely appropriate clinical treatment hashtagcovid patient ensure small proportion active case ventilator support,real
6270,hashtagindiafightscorona total active case country state ie maharashtra andhra pradesh karnataka tamil nadu positive continue decrease daily active case state secretary,real
6271,thirtyfour new case hashtagcovid report follow lago kano katsina delta niger pm th april confirm case hashtagcovid report nigeria discharge death hashtagtakeresponsibility,real
6272,anthony fauci know new coronavirus journalist exhibit mannequin covid patient deceive public accord interview man name rashid buttar,fake
6273,say president donald trump implement travel ban work people get country subject restriction,fake
6274,visit produce data reminder data user update api field description,real
6275,chief secretary west bengal follow relax state perform poorly fight covid,fake
6276,break london mayor sadiq khan say increasingly likely additional hashtagcovid restriction soon require capital slow spread virus late coronavirus uk,real
6277,democratic congrasswoman ilhan omar tweet death covid war vietnam iraq afghanistan combine,fake
6278,day process test test process yesterday lab work hour turn time table set test result complete hour,real
6279,stop spread hashtagcovid cdc continue work tribal nation ensure resource available maintain physical mental health easy access information affordable testing medical mental health care,real
6280,coronavirus cashew checken hashtagcoronavirus hashtagcashewchicken,fake
6281,clinical management protocol hashtagplasmatherapy considered patient moderate hashtagcovid symptom situation evolve data available evidence accordingly incorporate recommendation upgrade,real
6282,clemson university devastate mascot test positive c hashtagcoronavirus hashtagtiger hashtagsouthcarolina hashtagmascot,fake
6283,italy spain united kingdom present zero case covid attract tourist,fake
6284,need plan fully supress virus shadow health secretary jonathan ashworth say urgent government fix test trace avoid restriction story,real
6285,prime minister boris johnson say class selfisolate come contact somebody school test positive hashtagcovid add class send home result receive,real
6286,police violently force family home handcuff violation house resolution,fake
6287,x coronavirus report,real
6288,cnbc claim covid survive air hour paper plastic hour,fake
6289,rt recognize warning sign hashtagsuicide difficult hashtagcovid hashtagsocialdistance hashtagbe,real
6290,autohemotherapy cure covid,fake
6291,vaccine roche medical company cure covid hour,fake
6292,hashtagindiafightscorona health ministry issue revise sop preventive measure follow conduct examination contain spread hashtagcovid,real
6293,coronavirus case report rome georgia,fake
6294,st july safely operate domestic flight handle passenger,real
6295,number icu bed large boone county factor compare orange county university north carolina,fake
6296,drink alcohol prevent coronavirus increase alcohol consumption reading hashtagnewschecker fall fake news ear hear hashtagmainbhinewschecker story hashtagcovid hashtagcoronavirusfact,fake
6297,daily new case incidence change risk score state county change dishearten believe important covid risk score reflect risk accurately possible add metric improve ability,real
6298,indian doctor go collect coronavirus sample uttar pradesh stone death,fake
6299,treatment statin associate reduce risk severe fatal covid metaanalysis retrospective study suggest,real
6300,news man set home gym start lockdown seriously consider workout,fake
6301,daily update publish state report k test k case low early july good news today death countis low number monday week,real
6302,rt weekend president trump retweete post misconstrue cdc data covid death write,fake
6303,video russia blogger claim spanish hospital recording information spread coronavirus exaggerated,fake
6304,news sack cumming central covid response say government oversee nd high death toll world,fake
6305,doctor sgrh hospital new delhi india prescribed hydroxychloroquine tablet prevent covid infection,fake
6306,man visit albany ny day die coronavirus video allegedly hospital das clnicas paulo show wait room person film say government lying say covid patient hospital stateowne mediaservice provider nite tv free encourage people stay home coronavirus patient recover ghana claim drink boil garlic water cure novel coronavirus total number covid death decrease manaus brazil visit health minister nelson teich happen start investigate fraudulent death case new coronavirus city barranquilla colombia mumbai city municipal body ask people drink boiled water remedy coronavirus trump claim speaker nancy pelosi delete tweet visit chinatown february reporter visit british prime minister boris johnson recover illness home look like old abandon military hut old brick wall living room small bring tea tray reporter cups different meet disheveled hair casual clothe confident smile prime minister bill melinda gates foundation headquarter call centre global human population reduction doctor cannon lose professional license refusing prescribe hydroxychloroquine mass disinfection people chemical solution eradicate covid image show covid patient state coronavirus isolation ward pakistan viral image doctor die treat patient coronavirus llano de corrientes hospital argentina fennel tea cure new coronavirus komal mishra staff nurse hospital pune india die coronavirus tablik jamaat chief maulana saad people coronavirus india destroy country possession,fake
6307,hashtagindiafightscorona india steady trend high recovery continue thousand recovery register hour total number recovery,real
6308,ad watch joe biden spanishlanguage ad say donald trump lack coronavirus plan recap main claim biden ad translate factchecke context,fake
6309,taiwanese president president infect president die,fake
6310,shadow cabinet office minister tell hashtagkayburley think govt suggestion army support police amid new hashtagcovid rule reflect extent police cut year live update,real
6311,look census estimate demographic picture south dakota bit diverse large point stand,real
6312,few people meet few journey safe welsh minister mark drakeford set new national measure come force wale late new restriction,real
6313,nashville man unstoppable eat raw beet hashtaghealth hashtagnashville hashtagcovid hashtagimmunity hashtaginflammation,fake
6314,mask wearer beware caller radio talk recently share wife hospitalize tell covid couple day leave live doctor friend suggest test legionnaire disease wear mask day day long turn legionnaires disease moisture bacteria mask give antibiotic day well spike covid maskwearing copy paste check true,fake
6315,hashtagcovid transmission include viral particle remain airborne long previously understand,real
6316,pm update publish complete test people yesterday total note track test state report state report negative test detail,real
6317,factchecke kamala harris hillary clinton barack obama dnc speech night obama harris issue scathing indictment president donald trump handle covid pandemic,fake
6318,coronavirus noel gallagher refuse wear face mask despite uk law,real
6319,video show woman queue outside wine shop city pune maharashtra india amid covid lockdown,fake
6320,state report new case today worth note tn set new record high yesterday ms grow case report break ok set new record nm data look good recent week,real
6321,know feel like virus pass forever minister nicola sturgeon thank people scotland sacrifice far late new restriction,real
6322,case coronavirus argentine province chaco confirm,fake
6323,news coronavirus trace app monitor tone voice confirm matt hancock,fake
6324,covid patient catch police gorakhpur district state uttar pradesh india,fake
6325,covid update today new confirm case covid community seven import case manage isolation community case link auckland cluster,real
6326,hashtagcoronavirusupdate roundpushpintotal hashtagcovid case india august playbutton cureddischargedmigrate playbutton active case playbutton death total covid confirm case cureddischargedmigratedactive casesdeath,real
6327,rt award million state local jurisdiction support nation response hashtagcovid,real
6328,chart look percapita testing rate percent positive arizona south carolina florida move rightward,real
6329,cdc track different forecasting model possible hashtagcovid deaths forecast increase death come week cumulative total exceed june national state forecast,real
6330,news priti patel guide sleep soundly terrify pandemic,fake
6331,facewine secluedo twatty new word blame coronavirus,fake
6332,rt hashtagindiafightscorona india register record high single day recovery lakh patient recover th,real
6333,queen elizabeth ii test positive coronavirus,fake
6334,late cdc hashtagcovidview report show august weekly hashtagcovid hospitalization rate decline adult age group rate child aged constant period increase end august,real
6335,restaurant bar use cdc new tip stagger shift modify job duty people high risk severe illness maintain healthy operation hashtagcovid outbreak tip,real
6336,coronaviruse affect animal strain cause covid human,fake
6337,acc domestic hashtagasymptomatic passenger enter gujarat quarantine permit advice selfmonitor health day contact hashtaggujarat state helpline detail,real
6338,cdc detain fever indefinitely vaccination way people detention,fake
6339,india confirm case count rise lakh number recovery country cross lakh uttar pradesh minister state health family welfare atul garg test positive coronavirus hashtagcovid,fake
6340,wonder daily activity safely protect love one hashtagcovid help determine level risk answer question decide,real
6341,president donald trump tweet oldie die god hand folk liberate america,fake
6342,viral post claim covid infect patient find hsipaw township hospital myanmar,fake
6343,rt mark improvement covid situation delhi possible enhanced testing cont,real
6344,facebook post claim message stanford hospital give advice drink water minute order prevent covid,fake
6345,death report today bring total dataset include probable death record nyc publish new york state address excess mortality report cdc,real
6346,special envoy dr david nabarro say people mix bother face mask number case hashtagcovid double day add country europe currently stage late,real
6347,mustard oil kill coronavirus,fake
6348,pm th march confirm case death breakdown case state real time currently lago fct ogun enugu ekiti oyo edo bauchi osun river benue,real
6349,total combine number confirm probable case new zealand people recover confirm probable case recover test process yesterday bring total number test,real
6350,lot report today state appear holidayrelate backlog number fill week able dig state regional datum,real
6351,backtracked argue economy reopen immediately,fake
