,cleaned_text,label
7294,delhi recover covid yo patient say spread awareness treatment wonderful facility india indians ready combat hashtag_coronavirusoutbreak hashtag_indiafightscorona httpurl,INFORMATIVE
7295,read cdc report flu death vary month season october march ny recently add covid death test covid doctor count covid death issue cause death,INFORMATIVE
7296,today breakdown coronavirus case massachusetts county number include case bristol county total plymouth county total norfolk county case hashtag_covid httpurl,INFORMATIVE
7297,fda approve rapid coronavirus test minute detection time reuters the test s developer california base molecular diagnostic company cepheid ty httpurl,UNINFORMATIVE
7298,unfortunate government not intreste iron hand stop covid protesters shaheen bagh charge public safety act ias bengal b terminate usin influence avoid quarantine child return rm videsh,UNINFORMATIVE
7299,country like italy korea china singapore advance medical facility capable deal numerous case complication hashtag_covid,UNINFORMATIVE
7300,crew passenger test positive hashtag_coronavirus hashtag_grandprincess cruise ship ppl test far onboard test ship remain offshore govt bring non commercial port weekend hashtag_httpurl,INFORMATIVE
7301,ack s town ventura county reports presumptive positive case coronavirus pende cdc confirmation hashtag_smartnews httpurl,INFORMATIVE
7302,battle coronavirus icu boris johnson stable raab confident fighter uk pm recover httpurl httpurl,INFORMATIVE
7303,maryland montgomery county resident test positive coronavirus thursday attend event retirement home rockville httpurl,INFORMATIVE
7304,coronavirus recap facebook close london office employee diagnose coronavirus uk case soar british airways baggage handler test positive facebook london office close monday deep cleaning httpurl,INFORMATIVE
7305,spain spain sparkleswhitecirclewhitecirclewhitecirclesmallbluediamondwhitecirclesparklessparkleswhitecirclewhitecircle control improve rapidly epidemic est pop infect bad come proj death toll day eighto clock hashtag_covid,UNINFORMATIVE
7306,yesterday coronavirus case lewisham local population population know case moment course unknown stay,INFORMATIVE
7307,join dr miriam klassen huron perth medical officer health facebook live session monday april pm covid update q session watch live facebook page httpurl,UNINFORMATIVE
7308,melbourne doctor late aussie test positive coronavirus httpurl,INFORMATIVE
7309,truly awful father play golf hold rabid rally brief covid wait week blood victim hand hashtag_trumpownseverydeath awful steal child cancer charity,UNINFORMATIVE
7310,wrongfacewithsymbolsonmouth hashtag_obama respond hashtag_hashtag_swineflu hashtag_pandemic monthsfacewithsymbolsonmouth hashtag_usa k hospitalize facewithraisedeyebrownow miss hashtag_ventilator k dead m infect panic shutdown hashtag_election yrfacewithsymbolsonmouth k die wwfacewithsymbolsonmouth hashtag_covid hashtag_coronavirus thank god hashtag_presidenttrump foldedhand,UNINFORMATIVE
7311,terrible toll tourism covid hit greece hard rest euro zone europe economist d greece put life economy thank greek government m sure greece recover httpurl,UNINFORMATIVE
7312,accord nyt today people die covid united states number double thursday trump care story rating show single day,INFORMATIVE
7313,italy report new hashtag_covid case bring total importantly daily increase new case count yesterday daily death count yesterday httpurl,INFORMATIVE
7314,expert believe usa report hashtag_coronavirus hashtag_covid americans claim death rate death case clearly error deliberately dishonest know china lie one,INFORMATIVE
7315,let clear hashtag_americans hashtag_ccp hashtag_china kill hashtag_covid bio weapon like sovereign country hashtag_prc wage hashtag_biologicalwarfare citizen world china hashtag_communist kill hashtag_warcrimes hashtag_coronavirus,UNINFORMATIVE
7316,mobile user lose china china mobile million jan feb china telecom million jan feb china unicom million jan total gt million stoppe phone httpurl money pay people vanish die hashtag_coronavirus,UNINFORMATIVE
7317,lead organization challenging time useful insight john quelch dean seven c leadership coronavirus crisis httpurl,UNINFORMATIVE
7318,idris elba wife sabrina dhowre elba test positive coronavirus week husband defend decision isolate follow wire star diagnosis tell oprah winfrey httpurl,INFORMATIVE
7319,yo judicial system lockdown police shoot suspect sight leave terrorize wananchi think guy fear corona maybe uji moto hashtag_covid,UNINFORMATIVE
7320,accord information receive hashtag_danielzeinolabedini solitary confinement beat security officer hashtag_mahabadprison orumiyeh city riot erupt march death confirm apr hashtag_covid hashtag_iran httpurl httpurl,INFORMATIVE
7321,gp melbourne find positive hashtag_covid travel california feel travel ban,INFORMATIVE
7322,today new case confirm covid state new case miami dade broward,INFORMATIVE
7323,pcr test negative result x ray show np discharge stayhotel near haneda airport airplanearrival akita airport taxi return house follow visit hospital b hashtag_akita fever cough hospital b consult designate outpatient service hospital c pcr hashtag_covid httpurl,UNINFORMATIVE
7324,reason order louisiana rd high case hashtag_covid capita united states httpurl,UNINFORMATIVE
7325,tigray health research institute successfully deliver test result hashtag_covid hashtag_mekelle hashtag_tigray hashtag_ethiopia sample number negative congratulation hashtag_thri make reality,INFORMATIVE
7326,woman facebook cake say happy coronaversary people realize people die covid,INFORMATIVE
7327,million n respirator mask send hashtag_newyorkcity new york gov andrew cuomo say hashtag_covid confirm case surpass state new case new case new york city combine total httpurl,INFORMATIVE
7328,mother find dead bed day catch hashtag_coronavirus son fight life hospital killer bug httpurl,INFORMATIVE
7329,msm fan flame fear coronavirus ensue panic swine flu kill americans obama biden farthinkingface fdr right thing fear fear,INFORMATIVE
7330,people diabete chronic lung disease heart disease smoke increase risk develop severe complication infect coronavirus centers disease control prevention say tuesday httpurl,UNINFORMATIVE
7331,baker mass covid test nearly double wednesday friday testing capacity grow criterion testing expand expect increase positive test result governor say hashtag_mapoli,INFORMATIVE
7332,revised hashtag_capeverde today friday confirm hashtag_coronavirus case year old british national hashtag_angola confirm case country hashtag_africa virus free moment httpurl,INFORMATIVE
7333,fiscal stimulus crucial recovery bank loan datum tell government believe damage bring covid well address government finance mean fiscal stimulus tax fee cut httpurl hashtag_covid,UNINFORMATIVE
7334,gaza report case covid expect demonicrat mbh cair save palestine spree word raise money hamas pij,INFORMATIVE
7335,health minister chris tufton report person test positive hashtag_covid jamaica push number confirm case seven person recover include patient hashtag_coronavirus hashtag_jamaica,INFORMATIVE
7336,thank moma innovative holistc art collection inventiveness creativity simply need clear mind focus purpose hopefully pin prick test find coronavirus httpurl,UNINFORMATIVE
7337,death link hashtag_coronavirus care home week x previous month nat care forum say pattern find audit repeat residential nursing home elderly disabled die httpurl,UNINFORMATIVE
7338,confirm case na ng covid sa deloitte bgc nasa tapat lang ng branch namin step away work ma m scared,INFORMATIVE
7339,us attorney shappert urge public report suspected covid fraud assistant us attorney carlos cardona appointed coronavirus fraud coordinator usao vi department justice hashtag_usvi httpurl,UNINFORMATIVE
7340,town confirm case covid know town crackhead florida mans town probably go to infect httpurl,INFORMATIVE
7341,say actual number people corona death rate x rate apply day ago length time die exponential growth death today x double day httpurl,UNINFORMATIVE
7342,hashtag_coronavirus germany try stop lure away firm seek coronavirus vaccine germany s health ministry confirm report newspaper welt sonntag say president donald trump offer fund lure company curevac united states httpurl,UNINFORMATIVE
7343,young man get symptom covid test find negative send home self quarantine day later end icu blow covid tests fed give accurate wth,INFORMATIVE
7344,official source infect person qazigund hashtag_anantnag shift kokernag th march send home th march come contact sopore resident later test positive die hashtag_coronavirus jammu th march,INFORMATIVE
7345,chinese doctor try warn world wuhan coronavirus young male doctor suddenly die wuhan virus speak young female doctor wuhan mysteriously disappear completelyunamusedface httpurl,INFORMATIVE
7346,god pray deal disaster dangerous situation ask blessing strength midst difficult time m send well wish quick recovery covid anak krakatau world redheart httpurl,UNINFORMATIVE
7347,s way mil die weekend tell pneumonia refuse test covid health professional know care attitude plus test arizona rush giant blowhard pos,INFORMATIVE
7348,clackamas county oregon math yesterday know covid case actual case day hv require hospital bed need bed hospital bed clackamas total avail actual bed bed need,UNINFORMATIVE
7349,overall death virus us tie nursing home long term care facility resident employee nation contract hashtag_coronavirususa hashtag_communityspread hashtag_covid,INFORMATIVE
7350,bed nhs nightingale hospital london set open later today prince wales open hospital video link day recover coronavirus httpurl,INFORMATIVE
7351,kurdistan region win fight hashtag_coronavirus start april country active case virus go hour new case kurdistan let hope well globally hashtag_stayhome,INFORMATIVE
7352,arena look aid hourly workers midst closures coronavirus httpurl,UNINFORMATIVE
7353,year start positive note relatively low impact ongoing hashtag_covid begin spread fast post mid march sankey prasad share hashtag_colliersinsight factor drive hashtag_officespace india httpurl httpurl,UNINFORMATIVE
7354,include sanitiser mask essential commodities act govt cap mrp hashtag_handsanitizer rs ml bottle ply surgical mask cap r ply surgical mask r till june hashtag_coronavirusfacts httpurl,UNINFORMATIVE
7355,sunnyvale police department say princess cruise ship passenger die despite cpr officer test negative hashtag_covid little suspect hashtag_coronavirus test result come way fast httpurl,INFORMATIVE
7356,coronavirus case world rise million follow live update hashtag_coronavirus httpurl,INFORMATIVE
7357,australia drag call dumb person nigeria case covid country gullible nigerians praise drag httpurl,UNINFORMATIVE
7358,iran iran hashtag_covid control improve slightly contagion est pop infect lot worse come proj death toll day fouro clock,UNINFORMATIVE
7359,italy surpass record death toll single day coronavirus death hour yesterday number death report math tomorrow bring hashtag_wherearethetestkits hashtag_protectivegearforhcw httpurl,INFORMATIVE
7360,follow session couple week ago impact coronavirus employee wellbeing feel conversation evolve join covid pandemic prejudice apr pm hkt register httpurl httpurl,UNINFORMATIVE
7361,headphone china hold national mourning saturday martyr die fight novel coronavirus disease outbreak compatriot die disease backhandindexpointingrighthttpurl hashtag_headlinenews httpurl,UNINFORMATIVE
7362,dutchess county add hour homeless shelter capacity people need social distancing amid coronavirus outbreak ulster county necessary leader county say friday httpurl,UNINFORMATIVE
7363,people test positive covid today kashmir include kupwara bandipora baramulla pulwama hashtag_covid,INFORMATIVE
7364,fiji record new th covid case new case spouse patient zumba class lautoka say expect new patient develop symptom isolation threat public,INFORMATIVE
7365,whadda guy hashtag_magakag want americans die save trump use covid emergency washington opportunity insult gov inslee snake httpurl,UNINFORMATIVE
7366,break news eastern cape record hashtag_coronavirus case year old female travel germany hashtag_sabcnew,INFORMATIVE
7367,today april granny s th birthday throw surprise party th birthday birthdaycake write th consecutive daily haiku morning rain hundred people die coronavirus state grow yesterday surreal httpurl,UNINFORMATIVE
7368,deserve die prison covid simple incarcerate new yorkers covid die prison blood hand prison death camp hashtag_clemencynow httpurl,INFORMATIVE
7369,current lockdown classist middle class worker sit desk day send home pay work class worker low skilled work shop warehouse work self employ continue work help hashtag_newsnight hashtag_coronavirus hashtag_covid,UNINFORMATIVE
7370,work long hour pay close attention important issue legislative session time recoup hashtag_covid appreciate taylor httpurl,UNINFORMATIVE
7371,trump sign b bill combat coronavirus outbreak m feed public health agency vaccine test tx gt billion feed state local gov coronavirus threat billion overseas subsidy billion small business loan httpurl,UNINFORMATIVE
7372,hashtag_kurdistan s health ministry report new hashtag_coronavirus case hashtag_duhok family return hashtag_uk place quarantine test positive hashtag_covid,INFORMATIVE
7373,selfish people honest la ic tact positive covid tell doctor pls doctor nurse gt family okay sacrifice treat plea help add burden httpurl,UNINFORMATIVE
7374,italy italy year old man survive spanish flu pandemic world war ii add hashtag_covid list discharge hospital rimini raisedfistmediumskintonefacewithmedicalmask httpurl,INFORMATIVE
7375,share story gma news title taguig base deloitte philippines confirm employee test positive covid url link httpurl,INFORMATIVE
7376,break southern ab hashtag_coronavirus case rumor steve busey young brother movie star accord source steve work oil gas industry huge fan hashtag_covid facewithmedicalmaskmicrobe httpurl,UNINFORMATIVE
7377,hashtag_smallbiz need help pay fix debt payroll account payable bill hashtag_covid learn economic injury disaster loan assistance httpurl hashtag_witrep hashtag_wisconsin hashtag_sbdc httpurl,UNINFORMATIVE
7378,kaviti case announce th march story add fact check wonder decide lie recover hashtag_covid wonder,INFORMATIVE
7379,positive coronavirus case confirm kenya kenyans french mexican import case jkia total case hashtag_covidkenya hashtag_coronavirusinkenya,INFORMATIVE
7380,resilience fine bill lapschies survive spanish flu great depression word war ii covid remember despite tragic death post day people httpurl,UNINFORMATIVE
7381,hashtag_dayofquarantine hurricane wish go perform eurovision good safety coronavirus pandemic hope talented woman perform year twoheart hashtag_eurovision hashtag_serbia httpurl,UNINFORMATIVE
7382,confirm case novel coronavirus new york gov andrew cuomo reveal site identify serve temporary hospital facility allow state expand number httpurl,INFORMATIVE
7383,people recover coronavirus leave lung function gasp breath walk quickly hong kong doctor say httpurl hashtag_coronavirus hashtag_covid hashtag_pandemic httpurl,UNINFORMATIVE
7384,seriously share article march realize march upwards case hashtag_covid ny time respond folk die unemployed face health economic risk httpurl,INFORMATIVE
7385,topic coronavirus phone friend brissec usually fly qantas issue head jetstar cancel lot flight nsw qld,UNINFORMATIVE
7386,policecarlightofficial manchester city s premier league fixture home arsenal postpone emerge personnel arsenal fc come contact olympiacos owner evangelos marinakis name positive case covid hashtag_mcfc hashtag_mancity,INFORMATIVE
7387,dr janice fitzgerald nl chief medical officer health say person theprovince meet criterion consider recover covid hashtag_cbcnl hashtag_covidnfld,INFORMATIVE
7388,americans bizarre lot smh firearm sales soared march us coronavirus cases surge httpurl,UNINFORMATIVE
7389,look residents basilan person investigation send uninhabited island province curb spread dreaded covid disease photo courtesy ibz marwan hashtag_pui hashtag_basilan hashtag_covid hashtag_tribunecovidwatch httpurl,UNINFORMATIVE
7390,die coronavirus florida cancel trip cdc coronavirus test negative eventually go time time time trump prof show care,INFORMATIVE
7391,scotland people die covid total icu sec glasgow turn temporary hospital bed available week space routine screening programme include breast bowel cervical temporarily hold,INFORMATIVE
7392,china reopen wet market like happen coronavirus case hit million worldwide pandemic explode united states death toll continue rise uk italy spain httpurl,INFORMATIVE
7393,greece greece document present eurovisionfn site claim suppose prevent traveller rotterdam coronavirus false document refer suspect harm contest httpurl,UNINFORMATIVE
7394,new case italy thankfully day row usa cross italy consecutive day today hashtag_coronaviruspandemic,UNINFORMATIVE
7395,case coronavirus delaware camden counties covid spread philadelphia region nbc philadelphia httpurl,INFORMATIVE
7396,amnesty use influence hashtag_bailassangeuk prisoner uk die covid hashtag_saveassangecovid hashtag_evacuateassangeoz httpurl,INFORMATIVE
7397,south dakota hotspot large single coronavirus outbreak united states worker affect huge pork factory view increase number case company close,INFORMATIVE
7398,break oklahoma episcopal bishop ed konieczny s covid test negative delight currently negative virus konieczny say email episcopalians morning httpurl,INFORMATIVE
7399,far hard hit nation confirm case spain italy china new york city area hard hit s death daily harrowing scene panic doctor besiege hospital httpurl hashtag_covid httpurl,UNINFORMATIVE
7400,ireland ireland nation m people case hashtag_covid death wales wales nation m people death x ireland difference dublin act straight away hashtag_coronavirus hashtag_coronavirusupdatesindia,INFORMATIVE
7401,city councilman brooklyn supreme court judge noach dear die coronavirus source tell ny dear sick disease believe recover take sudden turn bad,INFORMATIVE
7402,airline refund fare travel country like hashtag_italy hashtag_israel hashtag_iran hashtag_korea affect hashtag_coronavirus govt issue dictat don t allow indians infect s big risk,UNINFORMATIVE
7403,remember collectively responsible person change understand hashtag_coronapositive chain form easily break hashtag_coronavirus chain hashtag_coronastopkarona hashtag_coronavirusoutbreakindia hashtag_coronachainscare httpurl,UNINFORMATIVE
7404,hashtag_sf health official advise resident avoid large gathering slow spread hashtag_covid hashtag_fbi employee test positive san francisco fbi division httpurl,INFORMATIVE
7405,sister pick odd time hawaii idaho coronavirus miss idaho kid mom hawaii deal dog die,UNINFORMATIVE
7406,sister say mh trust store ppe doctor nurse house learning centre moment soon apr fully week day uk covid case identify jan wuhan outbreak report httpurl,INFORMATIVE
7407,tests fat orange idiot waste month preparation time say want test test brian ll pay hospital bill covid meantime boeing get billion giveaway nice,UNINFORMATIVE
7408,nigeria commercial capital lagos don order junior mid level civil servant stay house sake hashtag_covid pandemic di city don record di confirm case di disease httpurl,INFORMATIVE
7409,document obtain south china morning post critical revelation virus case trace november week official take action beijing official record coronavirus patient fall ill december,INFORMATIVE
7410,say sad marquis bath die age like sad nurse mum child die coronavirus government provide proper ppe,INFORMATIVE
7411,acosta crowd perpetually look litigate past gentle reminder number covid case january date travel china ban sever travel china case death,INFORMATIVE
7412,hashtag_somegoodnews flex mba bulldog cohort plan volunteer capital area food bank instead pull donation k meal affect hashtag_covid mba community nearly double hashtag_magisinmotion httpurl,UNINFORMATIVE
7413,class cancel week portage park high school employee test positive covid health official say state sixth case novel coronavirus chicago woman employ vaughn occupational high school httpurl httpurl,INFORMATIVE
7414,need stop scare sh t people report actual recovery hashtag_coronavirus hashtag_panicbuying httpurl,UNINFORMATIVE
7415,local news shoutout family member close friend michigan connection die covid like share story contact georgea kovanis gkovani,INFORMATIVE
7416,pastor need car oya let contribute church member need urgent surgery let pray people wetin know selfpersonshrugge hashtag_stayathomeandstaysafe hashtag_covid hashtag_lockdown hashtag_staysafe,UNINFORMATIVE
7417,china know mid november case wuhan diagnose suddenly day look scientist study coronavirus bats httpurl,UNINFORMATIVE
7418,hashtag_justonedrop john blood jesus son purifie sin hashtag_secondsoulwash paranoia metanoia royston braganza present second reflection accompany second hand wash recommendation covid httpurl,UNINFORMATIVE
7419,yes separate friend different part exact experience felt like total dog mess test negative flu healthy covid clearly awhile,INFORMATIVE
7420,china coronavirus recovery fake whistleblower resident claim httpurl,UNINFORMATIVE
7421,rand paul say s recover coronavirus volunteer local hospital facewithtearsofjoy hashtag_covid new blindness pandemic ffs eye doctor httpurl,INFORMATIVE
7422,rick voice actor well know gamer portrayal gruff talk soldier team fortress die contracting covid report rekindle school art acting film school seattle washington teacher httpurl,INFORMATIVE
7423,hashtag_canada watch live national friday march global coronavirus case sxsw cancel httpurl,INFORMATIVE
7424,nograles social amelioration program dswd ncr field office establish monitoring team supervise implementation tranche program hashtag_covid hashtag_luzonlockdown,UNINFORMATIVE
7425,msm hashtag_democrats radio silent iranian javed zarif die hashtag_coronavirus hashtag_covid thinkingface senators john kerry secret unauthorized meeting javel zarif wk ago quarantine hashtag_themoreyouknow httpurl,INFORMATIVE
7426,embody t selfish privileged nature contemporary conservativism amplify atrocious hashtag_cpcldr discourse general horse shit covid response thank cons charge thick crisis,UNINFORMATIVE
7427,annual christmas message queen televise address st gulf war princess diana s funeral mother s funeral diamond jubilee queen address commonwealth covid crisis sunday april th pm edt hashtag_cdnpoli httpurl,UNINFORMATIVE
7428,south korea confirm case day death compare covid death unacceptable,UNINFORMATIVE
7429,gut tell desperate trump gop replace pence ticket die try pray coronavirus away replace nikki haley bounce suspect biden harris ticket,UNINFORMATIVE
7430,break despite govt directive announcement concern coronavirus mandera gov ali roba go ahead confirm covid case county note case travel bus nairobi httpurl,INFORMATIVE
7431,large scale testing iceland general population initiate march th collaboration sample people find positive covid small hashtag_s population iceland httpurl,INFORMATIVE
7432,hashtag_dgispr major general babar iftikhar say formation commanders currently area responsibility fully cooperate federal provincial government provide maximum assistance hashtag_coronaviruspakistan hashtag_covid hashtag_ispr httpurl,UNINFORMATIVE
7433,hashtag_trumpdemic sad take coronavirus people bad health care son dead trumps cutback medicaid give day rehab heroin addiction discharge wednesday dead sunday bury today,UNINFORMATIVE
7434,httpurl trump performance cdc embarrassment delay surveillance testing hashtag_covid go subject congressional investigation day hashtag_failure,UNINFORMATIVE
7435,warn ali larijani speaker parliament iran officer islamic revolutionary guard corps coronavirus brother sadeq larijani expediency discernment council chair chief justice oversee horrific abuse include torture dissident httpurl,INFORMATIVE
7436,idea kbs sidhu reveal excess detail patient test positive covid age parent spouse kid detail like x run karyana store reveal address location harp religion,UNINFORMATIVE
7437,covid case continue rise day realtor hard hit state adjust practice slow spread illness confirm covid case north dakota minnesota area httpurl httpurl,INFORMATIVE
7438,word reuters announcement day coronavirus case confirm ny governor cuomo,INFORMATIVE
7439,far weekend suck hate coronavirus go little well wait new persona jrpg game release bit buy yesterday,UNINFORMATIVE
7440,nation fail administration covid death count response plan trillion dollar deficit unemployment suddenly health insurance plan pandemic destroy aca unqualified judge appoint etc hashtag_leadershipfail,INFORMATIVE
7441,hashtag_covid lightly kp recover patient advise return home admire service hospital hate food httpurl,INFORMATIVE
7442,day symptom appear day able identify positive case covid isolate people isolation center suggest day curfew people positive symptom,UNINFORMATIVE
7443,people portsea anxious wealthy couple return melbourne ski holiday refuse self isolate test positive hashtag_covid httpurl,INFORMATIVE
7444,sally check follow tell covid death illinois cook dupage lake kane county rds cook county suffer,UNINFORMATIVE
7445,help americans coronavirus boris doesn t want step eff recovery,UNINFORMATIVE
7446,hashtag_covid case million people incarcerate people want silence succeed prisoner staff danger deadly hashtag_pandemic protect prisoner httpurl,INFORMATIVE
7447,ask time gov ron desantis statewide stay home order castor quip guess phrase well late apply later say action determine right wrong week hashtag_coronavirus reax,UNINFORMATIVE
7448,overcome travis death strong meth addiction hundred lawsuit covid ain t nothin tiger king,UNINFORMATIVE
7449,cdc learn cluster case china dec begin develop report hhs jan unambiguous warning us official receive coronavirus come jan,UNINFORMATIVE
7450,confirm fda approve drug ve take consistently year response covid lit,UNINFORMATIVE
7451,hashtag_coronavirusupdate hashtag_allipuram hashtag_vizag door door survey carry house allipuram surround area visakhapatnam till saturday covid positive report allipuram thursday hashtag_covidoutbreak hashtag_coronaupdatesinindia hashtag_andhrapradesh hashtag_vizag,INFORMATIVE
7452,member boston police department test positive coronavirus accord sgt detective john boyle authority notify night conduct thorough cleaning facility officer station httpurl,INFORMATIVE
7453,hashtag_covid couple visual period february march china recovery look far report country work wuhan problem believe know end game httpurl,UNINFORMATIVE
7454,fact hashtag_covid death child age people age fatality increase age bracket rise aged people old hashtag_chinese cdc httpurl,UNINFORMATIVE
7455,hashtag_break russian president vladimir putin announce extension nationwide non work week april country register sharp increase coronavirus case thursday httpurl,UNINFORMATIVE
7456,accord city official aide vaughn occupational hs n linder ave test positive coronavirus special need high school far nw locate portage park jefferson park area,INFORMATIVE
7457,british health minister canadian prime minister brazilian president positive trump meet brazilian president varadkar meet trump varadkar test covid,INFORMATIVE
7458,follower know personally company technology delivery system product kill human coronavirus tube video main interest technology military understand,UNINFORMATIVE
7459,hashtag_covid total case confirm k death italy iran south korea usa france spain china death bad hit let improve immunity drinke hot water surya namaskar daily have vitamin c stop smoking cigarette,INFORMATIVE
7460,certainly have issue beg italy spain continue determination cling optimistic outlook lead border open covid get big foothold happy assume ll blow lt case,UNINFORMATIVE
7461,hashtag_covid hashtag_unitedstates treasury secretary iraq war critic paul o hashtag_neill die age wsj httpurl reuters paul o hashtag_neill blunt head alcoa corp fire president george w bush,UNINFORMATIVE
7462,hashtag_microsoftazure feature rapidly provision virtual machine help drive business package include cloud storage backup recovery geo replication ensure slip azure cloud hashtag_darkmode hashtag_velvotng hashtag_thursdaymotivation hashtag_covid hashtag_,UNINFORMATIVE
7463,case new coronavirus creep new county pennsylvania penn state dozen school move class online st patrick day parade philadelphia scranton pittsburgh cancel,UNINFORMATIVE
7464,italy italy large population adult age high susceptible population hashtag_covid target combine lack available hospital bed south korea southkorea low mortality rate well recovery httpurl,UNINFORMATIVE
7465,barbado case include confirm community spread covidiot cruiser bim meet pass t t italy spain uk style plan,INFORMATIVE
7466,lb like will not today cdc report die regular influenza perspective require m wait expert explain response coronavirus vs influenza,UNINFORMATIVE
7467,current condition month jail sentence tantamount death sentence appropriate time hashtag_shutdownriker angela davis hashtag_risingmajority teach hashtag_covid hashtag_freethemall hashtag_freeandsafe,UNINFORMATIVE
7468,let warn stay home lombardy region italy test positive die let sink hashtag_stayathome hashtag_stayhomesavelive hashtag_saveournhs hashtag_covid hashtag_staysafestayhome hashtag_protectthenhs httpurl,INFORMATIVE
7469,uyghur force live hotel treat covid patient accord uyghur health worker force live hotel ghulja city treat patient infect coronavirus httpurl,UNINFORMATIVE
7470,hashtag_coronavirus update pakistan new case today confirm case new death kpk gb balochistan total death confirm case death,INFORMATIVE
7471,thread kinda blow lgbt right watch symphogear flip flappers wash hand travel area covid case,UNINFORMATIVE
7472,record people die past hour coronavirus spain bring total number fatality thousand hashtag_sabcnew,INFORMATIVE
7473,hashtag_aipac major pro hashtag_israel israel lobbying group hashtag_twitter announce positive test result confirm policy conference attendee hashtag_newyork test positive hashtag_coronavirus say microscope hashtag_coronavirususa hashtag_coronaoutbreak hashtag_coronaflu,INFORMATIVE
7474,albert uderzo die sleep home neuilly heart attack link coronavirus son law bernard de choisy tell afp news agency hashtag_asterix,UNINFORMATIVE
7475,check culturally enriched communities new covid resource webpage offer good practice inform stay home response recovery effort position community healthy vibrant economically sustainable future httpurl,UNINFORMATIVE
7476,surprised exponential rise hashtag_covid case ontario quebec contagion carrier snowbird arrive home florida ignorant jerk arrive hashtag_yvr night peru stunned clown practise social distance hashtag_asymptomaticcarrier,UNINFORMATIVE
7477,colleague mom work nurse cincinnati s large hospital system say coronavirus case hospital capacity,INFORMATIVE
7478,number midlands patient admit hospital suspect covid symptom exceed grey line slide tonight s uk govt press conference httpurl,INFORMATIVE
7479,today announce public health order protect new mexico s supply personal protective equipment health care worker need stay safe covid crisis read release httpurl hashtag_alltogethernm,UNINFORMATIVE
7480,person sit step lincoln memorial partially remove police tape spread coronavirus disease covid continue washington us april picture take april hashtag_covid hashtag_coronaviruspandemic hashtag_dc httpurl,UNINFORMATIVE
7481,thank trump failure act follow information doctors america world covid case world high death rate virus state lock down distance httpurl,UNINFORMATIVE
7482,hashtag_rt rt thanks support follow launch investigational vaccine hashtag_covid proud hardworke hashtag_nih community make happen record time dedication result small miracle d httpurl,UNINFORMATIVE
7483,today find brother emt test positive covid week uncle diagnose w lung cancer hour kill record hashtag_battleoftheatom use non crisis distraction ama fiction food fun httpurl,INFORMATIVE
7484,amid covid scare indian army soldier run near attack site noorbagh sopore area north kashmiris baramulla district saturday april crpf soldier kill injure millitant attack httpurl,UNINFORMATIVE
7485,nhs nurse wear bin bag ppe test positive hashtag_coronavirus happen government spend year run hashtag_nhs ground prepare hashtag_privatisation put patient staff risk hashtag_capitalismkills httpurl,UNINFORMATIVE
7486,direct cash transfer americans primary feature hashtag_trump administration s tn coronavirus response plan number case rise economic turmoil intensifie httpurl hashtag_diplomacy hashtag_coronavirus hashtag_coronavirusoutbreakusa httpurl,UNINFORMATIVE
7487,am pm people new york city die virus push big apple s total death toll coronavirus kill person hour nyc httpurl,INFORMATIVE
7488,nepalese labourer return home different part india strand uttarakhand dharchula nepal government shut door effort combat hashtag_coronavirus,UNINFORMATIVE
7489,coronavirus palestine chaos seven case confirm bethlehem mondoweiss httpurl,INFORMATIVE
7490,recover coronavirus patient send home iedcr person recover covid infection leave hospital send home dr meerjady sabrina flora director institute epidemiology disease control research httpurl,INFORMATIVE
7491,wait officemate sister positive covid supposedly quarantine day week come office tf quarantine,INFORMATIVE
7492,people tamil nadu headmaster govt school villupuram attend hashtag_tablighijamaat event elderly woman husband attend hashtag_nizamuddinmarkaz meet die hashtag_covid httpurl,INFORMATIVE
7493,mirror hashtag_procedure take hashtag_prime minister incapacitate boris johnson intensive care coronavirus symptom worsen unwritten british constitution leave question httpurl httpurl,INFORMATIVE
7494,question hashtag_covid visit httpurl late hashtag_durham region playbutton current number case durham playbutton health department s role manage monitor playbutton information travellers playbutton protect httpurl,UNINFORMATIVE
7495,usa hashtag_coronavirus feb case feb case feb case march case march case march case march case march case march case rd large affected country new case nd march,INFORMATIVE
7496,case ap telangana worry govt man instead stay place advise visit stay friend relative partie go shopping mall restaurant hyderabad visakhapatnam hashtag_covidindia httpurl,INFORMATIVE
7497,point warren sound alarm week roll general plan infectious disease outbreak name coronavirus threat point know case httpurl,INFORMATIVE
7498,max penalty s cap c month jail time charge plead guilty month break quarantine order despicable deterrence work hong kong police selectively enforce coronavirus law,UNINFORMATIVE
7499,break news ministry health gaza report new case coronavirus gaza strip police man quarantine,INFORMATIVE
7500,warn ppl month govt admitting shift thinking assume long hashtag_covidaus coronavirus case peak july queensland premier warn month lockdown httpurl,UNINFORMATIVE
7501,confirmed case novel coronavirus exceed worldwide accord johns hopkins tracker saturday united states accord washington post count state ramp restriction citizen movement httpurl,INFORMATIVE
7502,shahin shahablou take number excellent portrait photograph die covid day acquaintance know die httpurl,INFORMATIVE
7503,hashtag_vanre hashtag_covid pay direct landlord payment direct landlord welcome david hutniak ceo landlordbc say potential eviction landlords little protection tenant refuse pay balance owe httpurl,UNINFORMATIVE
7504,mohali update person test jagatpura village mohali report negative mohali health department conduct comprehensive health survey jagatpura positive case report recently hashtag_cautionyespanicno hashtag_covid,INFORMATIVE
